normalized_position	All_Reads.normalized_coverage
0	0.839862
1	0.888131
2	0.936235
3	0.979468
4	1.019411
5	1.055275
6	1.080988
7	1.101528
8	1.123805
9	1.140455
10	1.155332
11	1.159539
12	1.158673
13	1.154475
14	1.15345
15	1.151752
16	1.147925
17	1.14436
18	1.143169
19	1.136708
20	1.131344
21	1.12482
22	1.126614
23	1.12018
24	1.109488
25	1.09302
26	1.078231
27	1.070134
28	1.063774
29	1.051182
30	1.040738
31	1.041029
32	1.036191
33	1.02812
34	1.020602
35	1.011495
36	1.005655
37	1.000133
38	0.99431
39	0.990805
40	0.986631
41	0.985104
42	0.980865
43	0.9726
44	0.965632
45	0.964429
46	0.965773
47	0.962376
48	0.96419
49	0.965502
50	0.963847
51	0.96328
52	0.96536
53	0.968866
54	0.973774
55	0.979222
56	0.983096
57	0.983557
58	0.98022
59	0.979636
60	0.980374
61	0.981704
62	0.978926
63	0.973961
64	0.963129
65	0.956895
66	0.955132
67	0.949657
68	0.948867
69	0.947852
70	0.94445
71	0.939097
72	0.93597
73	0.937257
74	0.936886
75	0.93768
76	0.946202
77	0.948373
78	0.945986
79	0.937227
80	0.935961
81	0.939319
82	0.941138
83	0.938498
84	0.940425
85	0.943243
86	0.944558
87	0.949075
88	0.95333
89	0.952257
90	0.953969
91	0.952563
92	0.949669
93	0.947463
94	0.939925
95	0.930168
96	0.919118
97	0.903
98	0.886338
99	0.873156
100	0.86801
