normalized_position	All_Reads.normalized_coverage
0	0.935743
1	0.979099
2	1.013573
3	1.05641
4	1.088852
5	1.118935
6	1.129128
7	1.147134
8	1.166672
9	1.193876
10	1.208465
11	1.209523
12	1.195054
13	1.172516
14	1.176753
15	1.180731
16	1.180413
17	1.177302
18	1.171819
19	1.158743
20	1.137278
21	1.122876
22	1.112581
23	1.093364
24	1.059762
25	1.037617
26	1.025303
27	1.011764
28	1.000825
29	0.989893
30	0.99272
31	0.99417
32	0.973847
33	0.962469
34	0.95784
35	0.954499
36	0.947691
37	0.953887
38	0.959535
39	0.96391
40	0.958936
41	0.954212
42	0.955867
43	0.954223
44	0.955884
45	0.954857
46	0.963393
47	0.962059
48	0.952914
49	0.956894
50	0.954498
51	0.954358
52	0.964999
53	0.962197
54	0.951552
55	0.947937
56	0.950508
57	0.94166
58	0.940939
59	0.940445
60	0.94995
61	0.977351
62	0.987635
63	0.984737
64	0.966999
65	0.965857
66	0.960047
67	0.956472
68	0.962906
69	0.970921
70	0.974389
71	0.974991
72	0.974933
73	0.97427
74	0.973117
75	0.966678
76	0.974554
77	0.972244
78	0.965818
79	0.955227
80	0.945453
81	0.946659
82	0.952104
83	0.959573
84	0.96376
85	0.969521
86	0.949161
87	0.939886
88	0.927621
89	0.924794
90	0.930056
91	0.937875
92	0.949669
93	0.949216
94	0.943039
95	0.92347
96	0.916013
97	0.903118
98	0.887086
99	0.859135
100	0.849574
