normalized_position	All_Reads.normalized_coverage
0	0.581752
1	0.633026
2	0.677734
3	0.723093
4	0.780502
5	0.837497
6	0.868226
7	0.875226
8	0.917703
9	0.964996
10	1.005185
11	1.010682
12	1.013988
13	1.013871
14	1.018409
15	1.00476
16	1.010558
17	1.012307
18	1.014722
19	1.021582
20	1.009382
21	1.015311
22	1.030109
23	1.00965
24	1.019802
25	1.018786
26	1.033816
27	1.016192
28	1.019673
29	1.009686
30	1.005622
31	0.992169
32	0.977269
33	0.950758
34	0.957137
35	0.945053
36	0.951743
37	0.982723
38	0.981287
39	0.989694
40	0.996941
41	1.041099
42	1.060449
43	1.063335
44	1.001131
45	1.038641
46	1.035955
47	1.023961
48	1.02423
49	1.066457
50	1.097166
51	1.110652
52	1.133881
53	1.119271
54	1.129044
55	1.13623
56	1.138351
57	1.127228
58	1.102713
59	1.064532
60	1.075727
61	1.052119
62	1.05719
63	1.072673
64	1.101868
65	1.108667
66	1.094052
67	1.086506
68	1.072424
69	1.068953
70	1.060974
71	1.059248
72	1.068678
73	1.070282
74	1.075449
75	1.104066
76	1.089671
77	1.077453
78	1.070546
79	1.109571
80	1.110654
81	1.082798
82	1.081636
83	1.075517
84	1.04785
85	1.031491
86	1.016079
87	1.012138
88	1.013042
89	0.981962
90	0.977119
91	0.946199
92	0.912825
93	0.916583
94	0.859998
95	0.816552
96	0.818755
97	0.811617
98	0.750026
99	0.71272
100	0.700318
