normalized_position	All_Reads.normalized_coverage
0	1.32069
1	1.267156
2	1.121004
3	1.134227
4	1.110296
5	1.076032
6	1.093992
7	1.082267
8	1.061419
9	1.024494
10	1.035415
11	1.042196
12	1.047823
13	1.037024
14	0.981853
15	0.973409
16	0.964936
17	0.926368
18	0.923331
19	0.929065
20	0.932216
21	0.956528
22	0.93413
23	0.927543
24	0.948264
25	0.967355
26	0.941604
27	0.944085
28	0.921716
29	0.934607
30	0.92056
31	0.93523
32	0.928172
33	0.908932
34	0.89247
35	0.849531
36	0.832487
37	0.805664
38	0.837193
39	0.847508
40	0.882252
41	0.878901
42	0.926769
43	0.931047
44	0.918583
45	0.861089
46	0.82098
47	0.799457
48	0.835614
49	0.855187
50	0.827498
51	0.825663
52	0.805736
53	0.75508
54	0.744599
55	0.770479
56	0.761463
57	0.809176
58	0.807959
59	0.795019
60	0.82513
61	0.854176
62	0.865923
63	0.890946
64	0.916376
65	0.952489
66	0.959182
67	1.004894
68	1.01484
69	1.010177
70	1.017565
71	1.005259
72	1.029698
73	1.001415
74	0.93125
75	0.93072
76	0.939646
77	0.923045
78	0.905658
79	0.926704
80	0.966028
81	1.02932
82	1.083716
83	1.067392
84	1.1091
85	1.139234
86	1.153138
87	1.138999
88	1.0852
89	1.024136
90	1.006987
91	1.041592
92	1.121464
93	1.227834
94	1.34272
95	1.460368
96	1.594272
97	1.681844
98	1.737307
99	1.810655
100	1.84353
