normalized_position	All_Reads.normalized_coverage
0	0.895699
1	0.935672
2	0.975886
3	1.017023
4	1.05627
5	1.092463
6	1.110528
7	1.129208
8	1.1433
9	1.157678
10	1.16448
11	1.165386
12	1.164012
13	1.153679
14	1.147964
15	1.143682
16	1.138949
17	1.124003
18	1.11724
19	1.104188
20	1.094978
21	1.093913
22	1.098333
23	1.0908
24	1.081018
25	1.055924
26	1.038049
27	1.033844
28	1.021401
29	1.009955
30	1.003101
31	1.002027
32	0.999963
33	0.995191
34	0.989101
35	0.983901
36	0.980301
37	0.975921
38	0.970171
39	0.977239
40	0.977457
41	0.978916
42	0.969686
43	0.963022
44	0.953596
45	0.945719
46	0.94303
47	0.94375
48	0.943055
49	0.939259
50	0.931321
51	0.931908
52	0.938497
53	0.952409
54	0.956192
55	0.963815
56	0.969547
57	0.968894
58	0.965575
59	0.961163
60	0.967637
61	0.97953
62	0.977172
63	0.97061
64	0.954479
65	0.951597
66	0.943694
67	0.933155
68	0.926463
69	0.926325
70	0.932728
71	0.930894
72	0.935105
73	0.933763
74	0.933203
75	0.932646
76	0.931793
77	0.93705
78	0.938616
79	0.933263
80	0.941951
81	0.951917
82	0.950818
83	0.950355
84	0.95881
85	0.972411
86	0.976165
87	0.971813
88	0.973175
89	0.975356
90	0.97677
91	0.977391
92	0.975234
93	0.981942
94	0.993083
95	0.999249
96	1.004791
97	1.006569
98	1.007609
99	1.00176
100	1.00056
