normalized_position	All_Reads.normalized_coverage
0	1.97419
1	1.995155
2	1.807825
3	1.708471
4	1.569808
5	1.479032
6	1.348264
7	1.239173
8	1.169207
9	1.121991
10	1.049378
11	1.008154
12	0.975995
13	0.992304
14	0.98118
15	1.037372
16	0.996895
17	0.933449
18	0.901882
19	0.917327
20	0.8893
21	0.854499
22	0.911532
23	0.958288
24	0.982951
25	0.996425
26	0.994773
27	1.041331
28	1.057234
29	1.059627
30	1.024844
31	1.006495
32	0.94693
33	0.953507
34	0.970672
35	0.979027
36	0.983919
37	0.953194
38	0.927194
39	0.906665
40	0.904815
41	0.898486
42	0.866609
43	0.858211
44	0.891911
45	0.834745
46	0.806344
47	0.789891
48	0.818977
49	0.792428
50	0.777029
51	0.724208
52	0.674239
53	0.75258
54	0.824907
55	0.85144
56	0.863587
57	0.858331
58	0.813134
59	0.8176
60	0.802456
61	0.814903
62	0.78862
63	0.827541
64	0.845813
65	0.855417
66	0.865826
67	0.813341
68	0.825579
69	0.809034
70	0.843573
71	0.87466
72	0.87251
73	0.876935
74	0.890043
75	0.909375
76	0.86871
77	0.881065
78	0.857675
79	0.847378
80	0.864108
81	0.94247
82	0.998666
83	1.014841
84	1.039499
85	1.017222
86	1.007433
87	0.985003
88	1.028431
89	1.061652
90	1.074736
91	1.057351
92	1.054165
93	1.140216
94	1.220425
95	1.291045
96	1.32421
97	1.319473
98	1.361538
99	1.407771
100	1.453686
