normalized_position	All_Reads.normalized_coverage
0	0.871978
1	0.920854
2	0.965728
3	1.00224
4	1.038783
5	1.073124
6	1.100824
7	1.12228
8	1.142491
9	1.154926
10	1.1703
11	1.175741
12	1.170109
13	1.160295
14	1.156026
15	1.152481
16	1.144168
17	1.139272
18	1.133558
19	1.1242
20	1.116952
21	1.111648
22	1.106969
23	1.096527
24	1.088092
25	1.077533
26	1.06554
27	1.060496
28	1.053707
29	1.040179
30	1.029036
31	1.028446
32	1.026139
33	1.019963
34	1.013109
35	1.003447
36	0.997643
37	0.991125
38	0.98528
39	0.981954
40	0.97701
41	0.973141
42	0.96772
43	0.962131
44	0.955069
45	0.951638
46	0.950504
47	0.947672
48	0.947294
49	0.948794
50	0.946805
51	0.946046
52	0.944466
53	0.942517
54	0.94547
55	0.951403
56	0.954721
57	0.954415
58	0.951936
59	0.950908
60	0.948294
61	0.946249
62	0.945004
63	0.946086
64	0.948749
65	0.946824
66	0.943881
67	0.937408
68	0.938383
69	0.937247
70	0.938177
71	0.935419
72	0.938267
73	0.940123
74	0.938078
75	0.934303
76	0.938087
77	0.936074
78	0.934455
79	0.934077
80	0.935317
81	0.939136
82	0.942395
83	0.947481
84	0.953369
85	0.965319
86	0.972206
87	0.977938
88	0.984025
89	0.9835
90	0.984864
91	0.985568
92	0.983487
93	0.981224
94	0.979496
95	0.973352
96	0.96737
97	0.955003
98	0.940693
99	0.936543
100	0.937171
