normalized_position	All_Reads.normalized_coverage
0	0.852994
1	0.894036
2	0.935193
3	0.961839
4	1.00181
5	1.051588
6	1.094877
7	1.106014
8	1.08356
9	1.067619
10	1.066838
11	1.087906
12	1.072132
13	1.052311
14	1.063197
15	1.076769
16	1.129572
17	1.138706
18	1.154483
19	1.159175
20	1.138896
21	1.117983
22	1.164059
23	1.179019
24	1.17052
25	1.153481
26	1.143886
27	1.113836
28	1.111555
29	1.061703
30	1.02235
31	1.018326
32	1.035077
33	1.047569
34	1.039399
35	1.045792
36	1.058831
37	1.07028
38	1.088723
39	1.087747
40	1.087385
41	1.079763
42	1.067648
43	1.067217
44	1.063757
45	1.037918
46	1.017194
47	0.994391
48	1.002262
49	1.028386
50	1.035129
51	1.022344
52	1.01545
53	0.98063
54	0.970185
55	0.975565
56	0.965016
57	0.960939
58	0.954341
59	0.94699
60	0.972152
61	0.989128
62	0.97382
63	0.972359
64	0.916534
65	0.896066
66	0.909066
67	0.918847
68	0.94424
69	0.935836
70	0.919519
71	0.908204
72	0.922166
73	0.92984
74	0.928253
75	0.928468
76	0.945154
77	0.941657
78	0.945673
79	0.911628
80	0.950808
81	0.959484
82	0.955122
83	0.951934
84	0.936646
85	0.942115
86	0.926713
87	0.930121
88	0.920252
89	0.93324
90	0.966331
91	0.992715
92	0.972772
93	0.945011
94	0.905544
95	0.874628
96	0.856621
97	0.805795
98	0.761487
99	0.713546
100	0.702939
