normalized_position	All_Reads.normalized_coverage
0	0.762272
1	0.834452
2	0.851672
3	0.828966
4	0.844793
5	0.895855
6	0.936042
7	0.937286
8	0.992712
9	0.996159
10	0.979097
11	1.020458
12	1.004096
13	0.976434
14	0.954283
15	0.962954
16	0.948966
17	0.964697
18	0.980781
19	0.974759
20	0.988826
21	1.007977
22	0.988292
23	0.977749
24	0.984376
25	0.977202
26	0.991284
27	0.993483
28	0.988454
29	0.981604
30	0.959508
31	0.947421
32	0.934527
33	0.92244
34	0.96178
35	0.95658
36	0.958426
37	0.958516
38	0.969657
39	0.993826
40	0.978248
41	1.006151
42	0.978223
43	0.958104
44	0.931381
45	0.951672
46	0.964138
47	0.95771
48	0.972132
49	0.971684
50	0.952112
51	0.962507
52	0.976704
53	1.011137
54	1.017367
55	1.029683
56	1.033954
57	1.096458
58	1.070248
59	1.028238
60	1.017233
61	1.024137
62	1.038405
63	1.017182
64	0.99496
65	0.996928
66	0.995846
67	1.026628
68	1.044333
69	1.048799
70	1.064303
71	1.066672
72	1.075075
73	1.08289
74	1.12339
75	1.111732
76	1.092922
77	1.074286
78	1.032332
79	1.045456
80	1.057341
81	1.05573
82	1.029615
83	1.039264
84	1.028461
85	1.046409
86	1.093547
87	1.135128
88	1.146915
89	1.108603
90	1.104306
91	1.128448
92	1.104323
93	1.078424
94	1.025161
95	1.014478
96	1.022477
97	0.998138
98	0.94141
99	0.88227
100	0.868611
