normalized_position	All_Reads.normalized_coverage
0	0.971104
1	0.989114
2	1.040941
3	1.087056
4	1.138496
5	1.172282
6	1.177943
7	1.200546
8	1.190085
9	1.181587
10	1.182596
11	1.181663
12	1.159747
13	1.142748
14	1.131712
15	1.111246
16	1.095889
17	1.078041
18	1.082122
19	1.089579
20	1.087565
21	1.077501
22	1.079772
23	1.08646
24	1.10053
25	1.0813
26	1.05318
27	1.038647
28	1.027164
29	1.006839
30	0.99148
31	0.981299
32	0.970138
33	0.966006
34	0.959687
35	0.943756
36	0.949664
37	0.970511
38	0.978825
39	0.97297
40	0.970215
41	0.973149
42	0.982653
43	0.977811
44	0.971765
45	0.971583
46	0.985295
47	0.982167
48	0.969422
49	0.968471
50	0.959401
51	0.953824
52	0.958188
53	0.944499
54	0.937616
55	0.943106
56	0.932262
57	0.914715
58	0.934109
59	0.943964
60	0.926154
61	0.920554
62	0.918398
63	0.914033
64	0.904184
65	0.909973
66	0.915287
67	0.926512
68	0.931419
69	0.936032
70	0.951176
71	0.954452
72	0.944456
73	0.95258
74	0.972189
75	0.95767
76	0.961601
77	0.978737
78	0.974391
79	0.965531
80	0.970737
81	0.96233
82	0.970632
83	0.980343
84	0.980457
85	0.991198
86	0.986944
87	0.981082
88	0.96715
89	0.957743
90	0.958602
91	0.951241
92	0.961098
93	0.961879
94	0.939342
95	0.958913
96	0.961461
97	0.960109
98	0.946634
99	0.952181
100	0.955365
