normalized_position	All_Reads.normalized_coverage
0	0.632843
1	0.687473
2	0.726985
3	0.75937
4	0.797677
5	0.848895
6	0.88983
7	0.92775
8	0.96158
9	0.993155
10	1.023478
11	1.044427
12	1.056179
13	1.063223
14	1.077338
15	1.092886
16	1.095532
17	1.09446
18	1.095057
19	1.099696
20	1.110315
21	1.116227
22	1.113047
23	1.111329
24	1.110983
25	1.112221
26	1.112312
27	1.109059
28	1.103097
29	1.09709
30	1.089445
31	1.079381
32	1.069342
33	1.068588
34	1.068781
35	1.06922
36	1.065967
37	1.068208
38	1.071539
39	1.07482
40	1.073925
41	1.079761
42	1.081974
43	1.086063
44	1.088021
45	1.089645
46	1.089054
47	1.09328
48	1.089242
49	1.081291
50	1.082296
51	1.083206
52	1.074048
53	1.064982
54	1.055695
55	1.051604
56	1.048608
57	1.054318
58	1.066435
59	1.068395
60	1.071361
61	1.068804
62	1.072852
63	1.07703
64	1.077565
65	1.08292
66	1.083314
67	1.087711
68	1.084673
69	1.076173
70	1.068717
71	1.066551
72	1.064807
73	1.062612
74	1.055433
75	1.043391
76	1.030366
77	1.016653
78	1.009155
79	0.999848
80	0.991907
81	0.985286
82	0.972355
83	0.957033
84	0.945434
85	0.929981
86	0.913611
87	0.891614
88	0.867733
89	0.848619
90	0.829683
91	0.822941
92	0.809787
93	0.786327
94	0.754968
95	0.723864
96	0.688259
97	0.655028
98	0.619944
99	0.587057
100	0.568708
