normalized_position	All_Reads.normalized_coverage
0	0.800214
1	0.932001
2	1.061832
3	1.142998
4	1.178216
5	1.219178
6	1.257577
7	1.294155
8	1.296602
9	1.319408
10	1.329945
11	1.349878
12	1.33188
13	1.312989
14	1.301939
15	1.262895
16	1.246921
17	1.245543
18	1.233986
19	1.205169
20	1.181089
21	1.164722
22	1.140168
23	1.131684
24	1.095796
25	1.055438
26	1.031219
27	1.021243
28	1.004872
29	0.996025
30	0.992607
31	0.997643
32	1.001396
33	1.012654
34	1.016157
35	1.006861
36	0.99642
37	0.970794
38	0.935204
39	0.910186
40	0.884928
41	0.871067
42	0.870915
43	0.873602
44	0.871341
45	0.860513
46	0.888266
47	0.900828
48	0.908937
49	0.931386
50	0.94289
51	0.944719
52	0.948515
53	0.95317
54	0.958696
55	0.963719
56	0.976898
57	0.971758
58	0.9641
59	0.951272
60	0.934522
61	0.944515
62	0.932017
63	0.939718
64	0.94023
65	0.957506
66	0.985875
67	0.990765
68	0.981944
69	0.97109
70	0.965644
71	0.950038
72	0.934672
73	0.933872
74	0.92592
75	0.907394
76	0.904664
77	0.93072
78	0.933731
79	0.933782
80	0.943909
81	0.933379
82	0.924335
83	0.934594
84	0.952494
85	0.935486
86	0.92196
87	0.939028
88	0.930555
89	0.958717
90	0.972385
91	0.960825
92	0.941853
93	0.887697
94	0.85192
95	0.841669
96	0.804511
97	0.757607
98	0.714299
99	0.673766
100	0.658839
