normalized_position	All_Reads.normalized_coverage
0	0.828699
1	0.874865
2	0.920091
3	0.961574
4	1.006489
5	1.0424
6	1.067471
7	1.090886
8	1.117511
9	1.143741
10	1.152967
11	1.156283
12	1.146272
13	1.140135
14	1.140622
15	1.144703
16	1.144945
17	1.14329
18	1.13794
19	1.128466
20	1.110006
21	1.099095
22	1.098369
23	1.093407
24	1.084633
25	1.053544
26	1.035941
27	1.029693
28	1.025362
29	1.012235
30	1.003487
31	1.000766
32	0.999987
33	0.99273
34	0.983831
35	0.971786
36	0.963794
37	0.958926
38	0.955526
39	0.944749
40	0.935862
41	0.93319
42	0.939248
43	0.939704
44	0.940685
45	0.943896
46	0.941094
47	0.931498
48	0.935975
49	0.939638
50	0.939941
51	0.936424
52	0.944999
53	0.950096
54	0.960853
55	0.969379
56	0.967459
57	0.968139
58	0.968784
59	0.967485
60	0.977392
61	0.994871
62	1.007786
63	1.002848
64	0.989122
65	0.984251
66	0.983491
67	0.980735
68	0.982106
69	0.979548
70	0.97781
71	0.973919
72	0.978729
73	0.977443
74	0.97156
75	0.973987
76	0.977982
77	0.967525
78	0.955851
79	0.951744
80	0.959559
81	0.959563
82	0.959464
83	0.971587
84	0.982646
85	0.993226
86	1.003132
87	1.011184
88	1.01537
89	1.018314
90	1.01625
91	1.001276
92	0.992638
93	0.989018
94	0.972192
95	0.970647
96	0.960306
97	0.940736
98	0.913848
99	0.898617
100	0.890349
