normalized_position	All_Reads.normalized_coverage
0	0.863855
1	0.914646
2	0.980876
3	1.042803
4	1.086211
5	1.12222
6	1.143018
7	1.147199
8	1.152852
9	1.153466
10	1.167092
11	1.171256
12	1.179573
13	1.166726
14	1.176447
15	1.184369
16	1.17328
17	1.150936
18	1.141981
19	1.139858
20	1.135595
21	1.130018
22	1.115143
23	1.120477
24	1.119508
25	1.111409
26	1.102319
27	1.088896
28	1.063725
29	1.060382
30	1.065314
31	1.079375
32	1.055633
33	1.032686
34	1.034445
35	1.026345
36	1.011068
37	0.990238
38	0.989268
39	0.987038
40	0.974157
41	0.963112
42	0.959953
43	0.938375
44	0.916249
45	0.904933
46	0.895297
47	0.884573
48	0.879856
49	0.872865
50	0.872378
51	0.867007
52	0.868703
53	0.883717
54	0.908247
55	0.919027
56	0.935465
57	0.946992
58	0.956519
59	0.944
60	0.96918
61	0.991408
62	0.986185
63	0.983117
64	0.942567
65	0.939376
66	0.942953
67	0.926612
68	0.944189
69	0.938491
70	0.937432
71	0.935024
72	0.924973
73	0.922355
74	0.931359
75	0.925926
76	0.953176
77	0.982751
78	0.976087
79	0.962526
80	0.965331
81	0.970018
82	0.965377
83	0.947499
84	0.950696
85	0.975001
86	0.989192
87	0.993792
88	0.989734
89	0.983245
90	0.978385
91	0.971063
92	0.966568
93	0.960433
94	0.947822
95	0.92847
96	0.918775
97	0.92367
98	0.907511
99	0.882951
100	0.886128
