normalized_position	All_Reads.normalized_coverage
0	0.591417
1	0.646561
2	0.694782
3	0.726036
4	0.76554
5	0.810807
6	0.85032
7	0.884118
8	0.91146
9	0.940048
10	0.967021
11	0.987952
12	1.003257
13	1.014252
14	1.027113
15	1.0393
16	1.043444
17	1.038207
18	1.036864
19	1.034087
20	1.03835
21	1.040938
22	1.040009
23	1.0352
24	1.027713
25	1.021051
26	1.02195
27	1.020362
28	1.019206
29	1.017972
30	1.019082
31	1.015928
32	1.013327
33	1.015537
34	1.0194
35	1.021883
36	1.024935
37	1.034272
38	1.035419
39	1.039113
40	1.043343
41	1.047415
42	1.04969
43	1.055052
44	1.061835
45	1.067314
46	1.071581
47	1.078907
48	1.08061
49	1.081663
50	1.081705
51	1.081319
52	1.069458
53	1.055037
54	1.043716
55	1.039414
56	1.043609
57	1.046588
58	1.04816
59	1.047742
60	1.054898
61	1.058183
62	1.058813
63	1.062749
64	1.06751
65	1.073527
66	1.075283
67	1.08584
68	1.096508
69	1.102468
70	1.103238
71	1.108759
72	1.109651
73	1.108071
74	1.106396
75	1.105885
76	1.100658
77	1.087252
78	1.081532
79	1.080957
80	1.075429
81	1.071621
82	1.064058
83	1.053798
84	1.043367
85	1.032455
86	1.021409
87	1.005638
88	0.986611
89	0.971966
90	0.957377
91	0.943708
92	0.924108
93	0.897201
94	0.86121
95	0.818322
96	0.774103
97	0.729297
98	0.685571
99	0.646527
100	0.626048
