normalized_position	All_Reads.normalized_coverage
0	0.784878
1	0.818221
2	0.854325
3	0.891329
4	0.925589
5	0.953209
6	0.980226
7	1.003978
8	1.029517
9	1.053102
10	1.071647
11	1.080859
12	1.080348
13	1.075725
14	1.075157
15	1.073203
16	1.072982
17	1.080648
18	1.085993
19	1.088325
20	1.089936
21	1.091158
22	1.103087
23	1.106566
24	1.104275
25	1.094487
26	1.089932
27	1.083524
28	1.071127
29	1.056197
30	1.046376
31	1.050851
32	1.050636
33	1.038833
34	1.032092
35	1.025149
36	1.023212
37	1.023002
38	1.026057
39	1.017514
40	1.005743
41	1.005434
42	1.000795
43	0.998083
44	0.995563
45	0.996012
46	0.995031
47	0.99873
48	1.001387
49	0.997799
50	0.993493
51	0.997261
52	0.994162
53	0.988677
54	0.996956
55	1.003642
56	1.007199
57	1.003199
58	0.994685
59	0.984045
60	0.990738
61	0.999607
62	1.002003
63	0.996378
64	0.980583
65	0.971475
66	0.975518
67	0.968662
68	0.965975
69	0.964074
70	0.964403
71	0.965162
72	0.967795
73	0.965103
74	0.967041
75	0.973926
76	0.983194
77	0.986743
78	0.986152
79	0.975315
80	0.97153
81	0.976473
82	0.981145
83	0.981972
84	0.989612
85	0.999589
86	1.000337
87	0.996046
88	0.986441
89	0.979122
90	0.975662
91	0.972416
92	0.964013
93	0.956985
94	0.943527
95	0.927288
96	0.920892
97	0.903725
98	0.877876
99	0.861867
100	0.863966
