normalized_position	All_Reads.normalized_coverage
0	0.885133
1	0.932026
2	0.974432
3	1.016126
4	1.05916
5	1.089358
6	1.123807
7	1.145779
8	1.166081
9	1.185337
10	1.198945
11	1.206067
12	1.216238
13	1.211294
14	1.200214
15	1.191854
16	1.180017
17	1.164221
18	1.15333
19	1.142086
20	1.135295
21	1.132735
22	1.134073
23	1.131005
24	1.130524
25	1.115951
26	1.091844
27	1.078993
28	1.074121
29	1.06802
30	1.062882
31	1.071319
32	1.059157
33	1.04093
34	1.034847
35	1.019371
36	1.013207
37	1.00413
38	0.993665
39	0.989587
40	0.984173
41	0.976728
42	0.961548
43	0.952353
44	0.945984
45	0.943021
46	0.940929
47	0.941958
48	0.947062
49	0.952446
50	0.952912
51	0.950042
52	0.943677
53	0.942273
54	0.947633
55	0.947704
56	0.943143
57	0.939651
58	0.934554
59	0.922539
60	0.933676
61	0.95272
62	0.950354
63	0.944749
64	0.925386
65	0.921139
66	0.920993
67	0.917696
68	0.915987
69	0.914041
70	0.905959
71	0.904598
72	0.902132
73	0.911069
74	0.917071
75	0.912176
76	0.916853
77	0.917877
78	0.914298
79	0.911227
80	0.911242
81	0.919701
82	0.938439
83	0.943879
84	0.952185
85	0.96309
86	0.964623
87	0.963618
88	0.955468
89	0.949472
90	0.961107
91	0.963236
92	0.963717
93	0.960556
94	0.951557
95	0.939359
96	0.928849
97	0.909466
98	0.893153
99	0.883552
100	0.876514
