normalized_position	All_Reads.normalized_coverage
0	0.576059
1	0.626823
2	0.671359
3	0.714587
4	0.761704
5	0.809082
6	0.854713
7	0.890727
8	0.921306
9	0.945855
10	0.969603
11	0.9842
12	0.999165
13	1.01479
14	1.032216
15	1.043978
16	1.055907
17	1.064509
18	1.066983
19	1.075334
20	1.077799
21	1.080672
22	1.078478
23	1.07687
24	1.073623
25	1.072116
26	1.070168
27	1.070053
28	1.070122
29	1.067973
30	1.06126
31	1.052348
32	1.04511
33	1.039304
34	1.035516
35	1.033679
36	1.032229
37	1.031827
38	1.031494
39	1.029817
40	1.026877
41	1.027324
42	1.027957
43	1.03342
44	1.036914
45	1.038348
46	1.039935
47	1.041828
48	1.047237
49	1.054796
50	1.063074
51	1.063931
52	1.060527
53	1.058269
54	1.061651
55	1.060871
56	1.060955
57	1.064275
58	1.06778
59	1.070944
60	1.071858
61	1.077677
62	1.084601
63	1.091128
64	1.093301
65	1.092574
66	1.091279
67	1.091039
68	1.095841
69	1.095434
70	1.092077
71	1.088848
72	1.090441
73	1.086871
74	1.087582
75	1.085909
76	1.078897
77	1.072271
78	1.064772
79	1.061561
80	1.05864
81	1.052123
82	1.039416
83	1.029421
84	1.01751
85	1.003579
86	0.988977
87	0.973851
88	0.963659
89	0.948968
90	0.933268
91	0.917374
92	0.898108
93	0.866479
94	0.828479
95	0.794357
96	0.75739
97	0.719596
98	0.677535
99	0.640891
100	0.618813
