normalized_position	All_Reads.normalized_coverage
0	0.87792
1	0.925146
2	0.969791
3	1.012227
4	1.0485
5	1.07949
6	1.099919
7	1.1159
8	1.138378
9	1.167995
10	1.183238
11	1.18448
12	1.17372
13	1.160224
14	1.155817
15	1.148895
16	1.143268
17	1.141635
18	1.133368
19	1.125915
20	1.113218
21	1.100364
22	1.091975
23	1.083758
24	1.076479
25	1.064769
26	1.05524
27	1.051639
28	1.052186
29	1.045911
30	1.040064
31	1.044015
32	1.038134
33	1.030753
34	1.018675
35	1.010094
36	1.001811
37	0.993088
38	0.987831
39	0.984032
40	0.978493
41	0.973714
42	0.9734
43	0.971414
44	0.969494
45	0.96984
46	0.969769
47	0.965277
48	0.966078
49	0.965189
50	0.960619
51	0.96448
52	0.968844
53	0.973627
54	0.976731
55	0.98288
56	0.986475
57	0.985571
58	0.985356
59	0.985771
60	0.992577
61	0.996579
62	0.994044
63	0.987644
64	0.977885
65	0.97727
66	0.974481
67	0.965718
68	0.961588
69	0.956964
70	0.951611
71	0.94485
72	0.942007
73	0.94512
74	0.945562
75	0.943083
76	0.940448
77	0.939383
78	0.941204
79	0.940185
80	0.939306
81	0.945098
82	0.951079
83	0.956208
84	0.959626
85	0.971525
86	0.973233
87	0.973101
88	0.969011
89	0.955515
90	0.949296
91	0.942631
92	0.933383
93	0.925538
94	0.910409
95	0.891989
96	0.874973
97	0.852441
98	0.828044
99	0.803883
100	0.788823
