normalized_position	All_Reads.normalized_coverage
0	1.088133
1	1.069469
2	1.105994
3	1.082858
4	1.011072
5	1.04891
6	1.072409
7	1.10668
8	1.092069
9	1.098201
10	1.112445
11	1.148145
12	1.124117
13	1.069075
14	1.018423
15	1.015453
16	1.008014
17	1.022783
18	1.005236
19	0.973296
20	0.936677
21	0.937323
22	0.958221
23	1.000029
24	1.003724
25	1.013141
26	0.997907
27	1.005042
28	0.989442
29	1.015646
30	0.997602
31	0.975961
32	0.942663
33	0.929438
34	0.912442
35	0.884484
36	0.883708
37	0.881653
38	0.893643
39	0.907271
40	0.920029
41	0.949388
42	0.970902
43	1.008705
44	1.05521
45	1.091688
46	1.098848
47	1.08776
48	1.077842
49	1.070134
50	1.043205
51	1.026137
52	1.0015
53	0.96137
54	0.976715
55	0.96721
56	0.95487
57	0.972286
58	0.955109
59	0.973962
60	1.01991
61	1.058476
62	1.070545
63	1.028175
64	1.011516
65	1.037521
66	1.050261
67	1.047359
68	1.03857
69	1.029332
70	1.013165
71	0.960796
72	0.938851
73	0.916627
74	0.910391
75	0.925957
76	0.917683
77	0.936062
78	0.953482
79	0.969356
80	0.974468
81	0.954809
82	0.929459
83	0.941839
84	0.938743
85	0.952688
86	0.954912
87	0.95801
88	0.961103
89	0.977628
90	1.006464
91	1.035849
92	1.039541
93	1.009389
94	1.029004
95	1.024144
96	0.983609
97	1.011482
98	0.994665
99	1.011583
100	1.015602
