normalized_position	All_Reads.normalized_coverage
0	0.824919
1	0.865044
2	0.905503
3	0.942032
4	0.974598
5	1.001448
6	1.022502
7	1.041551
8	1.062211
9	1.077952
10	1.093254
11	1.100615
12	1.10246
13	1.101037
14	1.099409
15	1.099748
16	1.098955
17	1.098576
18	1.098341
19	1.094793
20	1.091181
21	1.091426
22	1.095597
23	1.094239
24	1.089482
25	1.071757
26	1.054961
27	1.04689
28	1.043872
29	1.038721
30	1.033976
31	1.034487
32	1.033023
33	1.029626
34	1.024314
35	1.017981
36	1.01031
37	1.005076
38	1.003007
39	1.002179
40	1.000841
41	0.999983
42	0.996937
43	0.991606
44	0.986437
45	0.986871
46	0.987215
47	0.984468
48	0.986682
49	0.986073
50	0.984452
51	0.981742
52	0.978008
53	0.977876
54	0.979119
55	0.982943
56	0.985877
57	0.986535
58	0.985526
59	0.985252
60	0.989148
61	0.995416
62	0.996485
63	0.993816
64	0.983535
65	0.977692
66	0.977146
67	0.971783
68	0.969869
69	0.968605
70	0.966115
71	0.961344
72	0.957474
73	0.959202
74	0.960026
75	0.963448
76	0.973639
77	0.975622
78	0.970727
79	0.958628
80	0.956252
81	0.958531
82	0.961262
83	0.962845
84	0.964102
85	0.967627
86	0.967084
87	0.96925
88	0.972336
89	0.970357
90	0.970159
91	0.969092
92	0.966471
93	0.967102
94	0.963023
95	0.956468
96	0.948527
97	0.936013
98	0.921663
99	0.907292
100	0.898117
