normalized_position	All_Reads.normalized_coverage
0	0.649181
1	0.708549
2	0.756726
3	0.801567
4	0.856635
5	0.914674
6	0.964801
7	1.007662
8	1.048023
9	1.080257
10	1.102478
11	1.117511
12	1.120224
13	1.115366
14	1.12149
15	1.133476
16	1.139198
17	1.13584
18	1.132768
19	1.129961
20	1.131655
21	1.128209
22	1.114921
23	1.10606
24	1.086297
25	1.069158
26	1.060924
27	1.050316
28	1.040967
29	1.035742
30	1.030041
31	1.027255
32	1.027694
33	1.023096
34	1.024491
35	1.027964
36	1.027069
37	1.0269
38	1.026604
39	1.028452
40	1.033636
41	1.036036
42	1.035856
43	1.040094
44	1.053032
45	1.055991
46	1.059589
47	1.061674
48	1.064273
49	1.061532
50	1.061285
51	1.061846
52	1.057918
53	1.050248
54	1.046212
55	1.046202
56	1.043664
57	1.046959
58	1.04671
59	1.040834
60	1.042775
61	1.046331
62	1.047384
63	1.045052
64	1.047901
65	1.047178
66	1.043907
67	1.045838
68	1.054249
69	1.056005
70	1.052962
71	1.052988
72	1.05009
73	1.045204
74	1.038556
75	1.030924
76	1.020962
77	1.016293
78	1.01333
79	1.01257
80	1.00543
81	0.997986
82	0.98921
83	0.981145
84	0.975341
85	0.960346
86	0.945812
87	0.932111
88	0.922136
89	0.908539
90	0.889835
91	0.868244
92	0.840225
93	0.80981
94	0.781501
95	0.751228
96	0.712072
97	0.663741
98	0.619201
99	0.587612
100	0.573154
