normalized_position	All_Reads.normalized_coverage
0	0.754577
1	0.80386
2	0.866985
3	0.782536
4	0.700605
5	0.728803
6	0.726698
7	0.741968
8	0.769632
9	0.778909
10	0.811613
11	0.849604
12	0.846601
13	0.821113
14	0.835986
15	0.818669
16	0.805598
17	0.773932
18	0.774621
19	0.800001
20	0.79567
21	0.829996
22	0.826047
23	0.840288
24	0.847695
25	0.903736
26	0.935868
27	0.925242
28	0.932482
29	0.946248
30	1.028686
31	1.078309
32	1.151707
33	1.243321
34	1.237368
35	1.234567
36	1.189839
37	1.146736
38	1.135214
39	1.138905
40	1.174235
41	1.149102
42	1.068886
43	1.035932
44	1.055817
45	1.058018
46	1.056205
47	1.056067
48	1.055557
49	1.052511
50	1.070295
51	1.128101
52	1.164104
53	1.169271
54	1.140443
55	1.126714
56	1.127752
57	1.186712
58	1.160852
59	1.125269
60	1.184897
61	1.205002
62	1.200573
63	1.169962
64	1.135779
65	1.124884
66	1.148843
67	1.125711
68	1.059491
69	1.069109
70	1.09963
71	1.135079
72	1.1649
73	1.10304
74	1.085351
75	1.127536
76	1.122048
77	1.089234
78	1.089534
79	1.105299
80	1.116742
81	1.07633
82	0.998475
83	0.938809
84	0.971099
85	1.025489
86	1.021237
87	0.993255
88	1.008144
89	0.996252
90	0.965967
91	0.926154
92	0.89172
93	0.885912
94	0.874289
95	0.83908
96	0.855413
97	0.882105
98	0.925187
99	0.914248
100	0.837409
