normalized_position	All_Reads.normalized_coverage
0	0.576166
1	0.631498
2	0.676254
3	0.715179
4	0.761268
5	0.808575
6	0.853766
7	0.891773
8	0.924652
9	0.952076
10	0.975456
11	0.992576
12	1.007962
13	1.017858
14	1.030961
15	1.04021
16	1.04852
17	1.05108
18	1.054522
19	1.059808
20	1.062413
21	1.064263
22	1.064337
23	1.061791
24	1.05648
25	1.053183
26	1.048773
27	1.044903
28	1.043749
29	1.042266
30	1.037779
31	1.027365
32	1.019145
33	1.016431
34	1.018927
35	1.024165
36	1.026731
37	1.028378
38	1.031512
39	1.035251
40	1.035435
41	1.039683
42	1.043202
43	1.048495
44	1.051467
45	1.052116
46	1.054846
47	1.060692
48	1.066352
49	1.072618
50	1.076366
51	1.075866
52	1.072748
53	1.068428
54	1.067685
55	1.068533
56	1.068669
57	1.072357
58	1.075579
59	1.076969
60	1.073886
61	1.073968
62	1.076612
63	1.081503
64	1.081908
65	1.079956
66	1.07793
67	1.078652
68	1.083801
69	1.087215
70	1.086828
71	1.087758
72	1.09165
73	1.089868
74	1.086585
75	1.08203
76	1.074255
77	1.070641
78	1.066837
79	1.064977
80	1.06112
81	1.058427
82	1.049769
83	1.045538
84	1.037166
85	1.025189
86	1.009831
87	0.992956
88	0.97673
89	0.95629
90	0.934922
91	0.919032
92	0.898862
93	0.867528
94	0.833836
95	0.79997
96	0.763135
97	0.726044
98	0.683776
99	0.649557
100	0.630325
