normalized_position	All_Reads.normalized_coverage
0	0.893706
1	0.917291
2	0.959602
3	0.991272
4	1.018727
5	1.061698
6	1.092598
7	1.113107
8	1.123944
9	1.128959
10	1.125608
11	1.127488
12	1.121963
13	1.116047
14	1.112625
15	1.114207
16	1.103875
17	1.095098
18	1.093549
19	1.084988
20	1.074974
21	1.077603
22	1.083923
23	1.077343
24	1.066675
25	1.056925
26	1.049425
27	1.050732
28	1.044408
29	1.028416
30	1.020371
31	1.024155
32	1.027391
33	1.027175
34	1.006798
35	1.007309
36	1.000754
37	0.993119
38	0.996155
39	0.99377
40	0.998075
41	0.992567
42	0.99072
43	0.981618
44	0.977351
45	0.984058
46	0.998736
47	1.000061
48	1.0027
49	0.997616
50	0.981652
51	0.976887
52	0.972984
53	0.976569
54	0.982259
55	0.974218
56	0.970211
57	0.973782
58	0.975123
59	0.976407
60	0.981066
61	0.995458
62	0.987267
63	0.96086
64	0.918387
65	0.918742
66	0.913667
67	0.909191
68	0.910994
69	0.902464
70	0.893344
71	0.891541
72	0.9107
73	0.926168
74	0.929553
75	0.931066
76	0.940418
77	0.95002
78	0.962877
79	0.967
80	0.982172
81	0.979679
82	0.98264
83	0.98557
84	0.981912
85	0.989073
86	0.98447
87	0.984003
88	0.986599
89	0.990252
90	0.978265
91	0.973233
92	0.969438
93	0.973806
94	0.971151
95	0.978757
96	0.970307
97	0.959228
98	0.954072
99	0.929089
100	0.929273
