normalized_position	All_Reads.normalized_coverage
0	0.571663
1	0.609546
2	0.653983
3	0.688231
4	0.737185
5	0.790191
6	0.838462
7	0.884035
8	0.907696
9	0.925863
10	0.964521
11	0.985731
12	1.012216
13	1.027908
14	1.015071
15	1.045523
16	1.061894
17	1.076708
18	1.091329
19	1.098997
20	1.101194
21	1.117637
22	1.109647
23	1.084607
24	1.078261
25	1.050246
26	1.039557
27	1.056546
28	1.070158
29	1.07362
30	1.046283
31	1.0463
32	1.026786
33	1.026573
34	1.040774
35	1.06591
36	1.097913
37	1.116479
38	1.114679
39	1.108202
40	1.098668
41	1.098235
42	1.085896
43	1.068072
44	1.057436
45	1.026599
46	1.021578
47	1.003922
48	1.01243
49	1.000014
50	1.017647
51	1.024765
52	1.043895
53	1.041445
54	1.029175
55	1.009417
56	1.003522
57	0.982397
58	0.967942
59	0.969077
60	0.985347
61	1.002749
62	1.019187
63	1.049476
64	1.059686
65	1.082303
66	1.094636
67	1.100548
68	1.105649
69	1.095669
70	1.083722
71	1.059029
72	1.045823
73	1.047132
74	1.062486
75	1.071782
76	1.09544
77	1.081044
78	1.079796
79	1.097505
80	1.102556
81	1.09695
82	1.085184
83	1.08555
84	1.077954
85	1.073744
86	1.041665
87	1.027064
88	1.003576
89	0.986359
90	0.971112
91	0.962605
92	0.948019
93	0.907392
94	0.851873
95	0.789927
96	0.734434
97	0.701191
98	0.645514
99	0.60715
100	0.58046
