normalized_position	All_Reads.normalized_coverage
0	0.645383
1	0.699012
2	0.749663
3	0.791607
4	0.836331
5	0.883495
6	0.921381
7	0.959655
8	0.992077
9	1.012633
10	1.036786
11	1.035509
12	1.030644
13	1.0254
14	1.026358
15	1.029524
16	1.035328
17	1.041334
18	1.038246
19	1.041686
20	1.032708
21	1.03544
22	1.040689
23	1.045601
24	1.042495
25	1.046109
26	1.046347
27	1.038049
28	1.035253
29	1.03971
30	1.04165
31	1.043179
32	1.041819
33	1.036563
34	1.029511
35	1.029963
36	1.039845
37	1.046171
38	1.045043
39	1.044157
40	1.042418
41	1.036134
42	1.037111
43	1.041147
44	1.038392
45	1.041581
46	1.043325
47	1.0477
48	1.055496
49	1.067049
50	1.06989
51	1.063967
52	1.05509
53	1.044124
54	1.03399
55	1.029433
56	1.032454
57	1.03009
58	1.031439
59	1.032502
60	1.031915
61	1.030672
62	1.033552
63	1.035894
64	1.051819
65	1.061304
66	1.065762
67	1.070924
68	1.070445
69	1.072247
70	1.07155
71	1.077594
72	1.085941
73	1.087572
74	1.09118
75	1.085755
76	1.086798
77	1.077271
78	1.074148
79	1.070705
80	1.060352
81	1.043152
82	1.022231
83	1.019107
84	1.0049
85	1.001874
86	0.991169
87	0.980076
88	0.962044
89	0.946215
90	0.929249
91	0.917939
92	0.900555
93	0.870883
94	0.843058
95	0.818755
96	0.777838
97	0.736396
98	0.701064
99	0.668238
100	0.650138
