OG	read_count_sum	RPK_sum	LIBID	feature_class	TPM
3PHSA|Fungi	446	241.05081856322312	MHS415	fungi_OG	17.11364768105535
3PHXK|Fungi	92	93.01189644802015	MHS415	fungi_OG	6.603474053504317
3PI1G|Fungi	51	54.83870967741935	MHS415	fungi_OG	3.893329889095095
3PIDB|Fungi	96	123.0410761557925	MHS415	fungi_OG	8.735426165233504
3PIQB|Fungi	113	63.30532212885154	MHS415	fungi_OG	4.494425638985045
3PIV4|Fungi	84	64.22018348623853	MHS415	fungi_OG	4.559377150208503
3PIYB|Fungi	100	55.441292616714975	MHS415	fungi_OG	3.9361108768684896
3PJ5F|Fungi	51	23.842917251051897	MHS415	fungi_OG	1.6927521256935198
3PJ5K|Fungi	78	7.622398123717384	MHS415	fungi_OG	0.5411598962889348
3PJ5M|Fungi	37	63.24786324786325	MHS415	fungi_OG	4.490346287372624
3PJ5Z|Fungi	328	192.1633584940826	MHS415	fungi_OG	13.642832802135962
3PJ65|Fungi	303	219.56521739130437	MHS415	fungi_OG	15.588255604548266
3PJ68|Fungi	65	73.94766780432309	MHS415	fungi_OG	5.249989778844018
3PJEC|Fungi	11	5.7561486132914705	MHS415	fungi_OG	0.4086636168871941
3PJGI|Fungi	1	5.05050505050505	MHS415	fungi_OG	0.3585657354781579
3PJSI|Fungi	66	79.49039807523344	MHS415	fungi_OG	5.64350154376093
3PJSP|Fungi	202	165.7580121412115	MHS415	fungi_OG	11.768158419892565
3PJT0|Fungi	47	97.30848861283644	MHS415	fungi_OG	6.908514977970471
3PJTF|Fungi	138	241.98113994120774	MHS415	fungi_OG	17.179696792142717
3PJTG|Fungi	17	46.070460704607044	MHS415	fungi_OG	3.2708191480202697
3PJTR|Fungi	97	203.5444647708225	MHS415	fungi_OG	14.450846001185477
3PJUQ|Fungi	1	3.623188405797101	MHS415	fungi_OG	0.25723194066911326
3PJUW|Fungi	77	127.04726664023612	MHS415	fungi_OG	9.019849727462487
3PJUY|Fungi	107	113.58811040339704	MHS415	fungi_OG	8.064303260976915
3PJV4|Fungi	120	296.98823177429347	MHS415	fungi_OG	21.08498114339242
3PJYT|Fungi	97	71.37601177336276	MHS415	fungi_OG	5.067412447088668
3PJZ7|Fungi	191	136.15591397849462	MHS415	fungi_OG	9.666527396209146
3PK4R|Fungi	342	504.39854277027626	MHS415	fungi_OG	35.81028682358197
3PKBG|Fungi	4	8.438818565400844	MHS415	fungi_OG	0.5991224947229981
3PKCV|Fungi	124	43.417366946778714	MHS415	fungi_OG	3.082460062135761
3PKD2|Fungi	8	10.92896174863388	MHS415	fungi_OG	0.7759127390674893
3PKD5|Fungi	34	47.81997187060478	MHS415	fungi_OG	3.3950274700969887
3PKD9|Fungi	332	127.20306513409962	MHS415	fungi_OG	9.030910799767122
3PKDH|Fungi	82	134.64696223316912	MHS415	fungi_OG	9.559397834521135
3PKDQ|Fungi	89	136.4210568757715	MHS415	fungi_OG	9.685351485486988
3PKDV|Fungi	7	17.0316301703163	MHS415	fungi_OG	1.2091778816854668
3PKEN|Fungi	451	743.4229592257444	MHS415	fungi_OG	52.78006802893327
3PKEW|Fungi	1825	1776.2069805751519	MHS415	fungi_OG	126.10361854557075
3PKF1|Fungi	115	78.77799024793197	MHS415	fungi_OG	5.5929234265226935
3PKF9|Fungi	117	95.35452322738385	MHS415	fungi_OG	6.769791220934804
3PKFE|Fungi	459	259.0616211137447	MHS415	fungi_OG	18.392342900345124
3PKFS|Fungi	90	54.97962076909445	MHS415	fungi_OG	3.9033340151613505
3PKFY|Fungi	667	715.9216644605098	MHS415	fungi_OG	50.827585676081874
3PKGD|Fungi	20	41.40786749482402	MHS415	fungi_OG	2.939793607647009
3PKGE|Fungi	2378	2256.632466071243	MHS415	fungi_OG	160.21191382034345
3PKGF|Fungi	47	60.77102384794693	MHS415	fungi_OG	4.314500558636353
3PKGJ|Fungi	34	66.10161576538712	MHS415	fungi_OG	4.692951345695705
3PKH6|Fungi	5	22.52252252252252	MHS415	fungi_OG	1.5990093609161096
3PKHB|Fungi	223	250.959524414902	MHS415	fungi_OG	17.817126316521456
3PKHE|Fungi	115	80.7017543859649	MHS415	fungi_OG	5.72950301532467
3PKHI|Fungi	86	73.3162830349531	MHS415	fungi_OG	5.205163975892645
3PKHN|Fungi	8	17.543859649122805	MHS415	fungi_OG	1.2455441337662325
3PKHT|Fungi	5	10.2880658436214	MHS415	fungi_OG	0.7304116833814328
3PKIA|Fungi	69	66.93483981006065	MHS415	fungi_OG	4.752106932990202
3PKIW|Fungi	19	15.187849720223822	MHS415	fungi_OG	1.0782768160422302
3PKJF|Fungi	2	8.88888888888889	MHS415	fungi_OG	0.631075694441558
3PKJH|Fungi	52	78.9588801399825	MHS415	fungi_OG	5.605765888125059
3PKK2|Fungi	19	28.9193302891933	MHS415	fungi_OG	2.053157225066712
3PKK3|Fungi	32	60.04638414505587	MHS415	fungi_OG	4.263054026967639
3PKK4|Fungi	64	159.4838169099164	MHS415	fungi_OG	11.322715557219276
3PKK5|Fungi	66	48.14539633314669	MHS415	fungi_OG	3.4181313103242656
3PKKS|Fungi	18	33.5195530726257	MHS415	fungi_OG	2.379754713676266
3PKM4|Fungi	39	64.94417842152892	MHS415	fungi_OG	4.6107779059465654
3PKM6|Fungi	182	84.96732026143792	MHS415	fungi_OG	6.032341196867834
3PKMJ|Fungi	110	110.91966546155027	MHS415	fungi_OG	7.874854302191976
3PKMQ|Fungi	635	436.66835932605386	MHS415	fungi_OG	31.001713661513833
3PKN0|Fungi	70	94.6094609460946	MHS415	fungi_OG	6.716894767571037
3PKN3|Fungi	22	24.854635534271274	MHS415	fungi_OG	1.7645800927367326
3PKN6|Fungi	14	39.21568627450981	MHS415	fungi_OG	2.7841574754774614
3PKNG|Fungi	37	27.591349739000748	MHS415	fungi_OG	1.958875897175977
3PKNM|Fungi	84	73.29842931937173	MHS415	fungi_OG	5.203896433222272
3PKPF|Fungi	93	66.25070901871808	MHS415	fungi_OG	4.703536372638724
3PKR4|Fungi	9	11.952191235059761	MHS415	fungi_OG	0.8485579556734095
3PKSB|Fungi	1183	3103.2451087475984	MHS415	fungi_OG	220.31803822784158
3PKSF|Fungi	45	51.36986301369863	MHS415	fungi_OG	3.647055597157976
3PKUF|Fungi	266	982.4635115617181	MHS415	fungi_OG	69.75099481750907
3PKVC|Fungi	54	138.46153846153845	MHS415	fungi_OG	9.830217548031959
3PKW6|Fungi	39	28.571428571428573	MHS415	fungi_OG	2.0284575892764365
3PKW7|Fungi	333	278.4558013390965	MHS415	fungi_OG	19.76925242265197
3PKWD|Fungi	41	61.56156156156156	MHS415	fungi_OG	4.370625586504032
3PKWG|Fungi	12	50.629447181171315	MHS415	fungi_OG	3.59448902314311
3PKWI|Fungi	31	38.98768809849521	MHS415	fungi_OG	2.767970513410732
3PKX3|Fungi	26	46.74485806561279	MHS415	fungi_OG	3.318698673599473
3PKX9|Fungi	6	17.389428263214672	MHS415	fungi_OG	1.2345801206793585
3PKXB|Fungi	298	428.89505140611857	MHS415	fungi_OG	30.449839770974695
3PKXC|Fungi	80	105.97147950089126	MHS415	fungi_OG	7.523552814415231
3PKXK|Fungi	49	67.95745621971571	MHS415	fungi_OG	4.824708623588122
3PKXN|Fungi	27	39.820821748532595	MHS415	fungi_OG	2.8271196830462286
3PKXP|Fungi	24	45.97701149425287	MHS415	fungi_OG	3.264184626421851
3PKXT|Fungi	6	13.986013986013987	MHS415	fungi_OG	0.9929512674779758
3PKY1|Fungi	82	78.67815951020542	MHS415	fungi_OG	5.585835841907237
3PKY5|Fungi	24	20.202020202020204	MHS415	fungi_OG	1.4342629419126318
3PKYE|Fungi	30	24.875621890547265	MHS415	fungi_OG	1.7660700404148078
3PKYJ|Fungi	106	78.51851851851852	MHS415	fungi_OG	5.574501967567095
3PKYK|Fungi	42	78.163525013918715	MHS415	fungi_OG	5.549298843167869
3PKYM|Fungi	34	47.600062204113584	MHS415	fungi_OG	3.3794147599787627
3PKZ7|Fungi	433	247.5700400228702	MHS415	fungi_OG	17.576486429665174
3PKZA|Fungi	231	113.90532544378698	MHS415	fungi_OG	8.086824264940821
3PKZG|Fungi	94	76.92531558077776	MHS415	fungi_OG	5.461390906905974
3PKZK|Fungi	11	44.091710758377424	MHS415	fungi_OG	3.130335785920426
3PKZP|Fungi	43	34.1799591002045	MHS415	fungi_OG	2.42664091032888
3PKZU|Fungi	156	155.80231019346485	MHS415	fungi_OG	11.061343248855733
3PKZV|Fungi	27	25.657784481313897	MHS415	fungi_OG	1.821600467929912
3PKZY|Fungi	9	18.9873417721519	MHS415	fungi_OG	1.3480256131267456
3PM01|Fungi	69	51.8018018018018	MHS415	fungi_OG	3.677721530107052
3PM08|Fungi	61	33.608815426997246	MHS415	fungi_OG	2.3860919851819236
3PM0A|Fungi	271	498.57315069178384	MHS415	fungi_OG	35.396707196557465
3PM0H|Fungi	7	13.275323516287372	MHS415	fungi_OG	0.9424950757849573
3PM0I|Fungi	63	225.8064516129032	MHS415	fungi_OG	16.031358366862154
3PM0M|Fungi	86	68.09736157562244	MHS415	fungi_OG	4.834641346422052
3PM10|Fungi	21	21.406727828746178	MHS415	fungi_OG	1.5197923834028344
3PM1C|Fungi	46	34.14996288047513	MHS415	fungi_OG	2.4245112982442927
3PM1D|Fungi	32	64.58421274799494	MHS415	fungi_OG	4.5852217773640005
3PM1H|Fungi	18	32.4285122254455	MHS415	fungi_OG	2.302295160642702
3PM1V|Fungi	77	113.5693215339233	MHS415	fungi_OG	8.062969326106188
3PM1X|Fungi	61	33.17020119630234	MHS415	fungi_OG	2.354952122406303
3PM20|Fungi	78	102.7530253314995	MHS415	fungi_OG	7.295055391917792
3PM24|Fungi	2	5.797101449275363	MHS415	fungi_OG	0.4115711050705813
3PM29|Fungi	80	48.309178743961354	MHS415	fungi_OG	3.4297592089215105
3PM2B|Fungi	13	31.964488029568543	MHS415	fungi_OG	2.2693512915819936
3PM2G|Fungi	98	106.97104871862153	MHS415	fungi_OG	7.594518246215153
3PM2K|Fungi	43	61.781609195402304	MHS415	fungi_OG	4.386248091754363
3PM2Q|Fungi	109	171.38364779874215	MHS415	fungi_OG	12.16755613693334
3PM2V|Fungi	161	215.43112513144058	MHS415	fungi_OG	15.294751525873128
3PM32|Fungi	80	63.45346649298017	MHS415	fungi_OG	4.504943298575428
3PM3D|Fungi	11	35.256410256410255	MHS415	fungi_OG	2.503064653434064
3PM3H|Fungi	10	24.87562189054726	MHS415	fungi_OG	1.7660700404148075
3PM3P|Fungi	42	29.04564315352697	MHS415	fungi_OG	2.062124935156543
3PM3Y|Fungi	29	78.08857999529208	MHS415	fungi_OG	5.543978045454461
3PM41|Fungi	24	45.13496547394852	MHS415	fungi_OG	3.2044027140076277
3PM43|Fungi	10	14.430014430014431	MHS415	fungi_OG	1.024473529937594
3PM4A|Fungi	8	14.109347442680777	MHS415	fungi_OG	1.0017074514945365
3PM4R|Fungi	14	26.217228464419474	MHS415	fungi_OG	1.8613187616956062
3PM5D|Fungi	11	34.26791277258567	MHS415	fungi_OG	2.432885270627501
3PM5G|Fungi	11	25.01332115399254	MHS415	fungi_OG	1.7758461394738747
3PM5K|Fungi	1456	328.1266881727256	MHS415	fungi_OG	23.295687480383776
3PM5M|Fungi	165	105.7017543859649	MHS415	fungi_OG	7.504403405941551
3PM5Q|Fungi	8	20.020913770913772	MHS415	fungi_OG	1.4214051069000704
3PM5T|Fungi	9	8.720930232558139	MHS415	fungi_OG	0.6191512990524005
3PM64|Fungi	5	16.181229773462782	MHS415	fungi_OG	1.1488028418232243
3PM6C|Fungi	101	119.75315257385775	MHS415	fungi_OG	8.501996691237725
3PM6V|Fungi	1062	1781.2285056607323	MHS415	fungi_OG	126.46012681900632
3PM70|Fungi	10	16.835016835016837	MHS415	fungi_OG	1.1952191182605265
3PM75|Fungi	18	27.564501625510132	MHS415	fungi_OG	1.9569697880911041
3PM76|Fungi	53	173.20261437908496	MHS415	fungi_OG	12.296695516692122
3PM7C|Fungi	18	20.61855670103093	MHS415	fungi_OG	1.4638353737046448
3PM7F|Fungi	6	4.914004914004914	MHS415	fungi_OG	0.3488747696544239
3PM7H|Fungi	22	20.091324200913242	MHS415	fungi_OG	1.4264039668884527
3PM82|Fungi	51	164.3716365938588	MHS415	fungi_OG	11.669731279871044
3PM92|Fungi	45	68.48310812932034	MHS415	fungi_OG	4.862027814775553
3PM96|Fungi	8	42.77275680784452	MHS415	fungi_OG	3.036695310640165
3PM9A|Fungi	59	83.04956759033291	MHS415	fungi_OG	5.8961883982658
3PM9F|Fungi	15	8.264462809917356	MHS415	fungi_OG	0.5867439307824402
3PMA2|Fungi	32	65.64996368917937	MHS415	fungi_OG	4.660885847836343
3PMA6|Fungi	770	866.6788306170585	MHS415	fungi_OG	61.53074380006397
3PMBF|Fungi	250	1096.4912280701753	MHS415	fungi_OG	77.84650836038954
3PMBM|Fungi	10	38.75968992248062	MHS415	fungi_OG	2.7517835513440025
3PMBV|Fungi	25	35.46099290780142	MHS415	fungi_OG	2.5175892065487684
3PMDE|Fungi	5	16.181229773462782	MHS415	fungi_OG	1.1488028418232243
3PMDK|Fungi	5	16.33986928104575	MHS415	fungi_OG	1.1600656147822754
3PMER|Fungi	22	52.38095238095238	MHS415	fungi_OG	3.718838913673466
3PMES|Fungi	19	26.95035460992908	MHS415	fungi_OG	1.913367796977064
3PMF3|Fungi	53	35.835023664638264	MHS415	fungi_OG	2.544143900005266
3PMHE|Fungi	1093	1121.2243388406916	MHS415	fungi_OG	79.60246067909993
3PN7F|Fungi	89	40.67665426169196	MHS415	fungi_OG	2.887880381522596
3PNDJ|Fungi	30	13.966480446927374	MHS415	fungi_OG	0.9915644640317774
3PNHA|Fungi	1837	2897.0176202913085	MHS415	fungi_OG	205.6767082351613
3PNHB|Fungi	886	2845.288352064569	MHS415	fungi_OG	202.0041362998827
3PNIR|Fungi	201	85.0675747785507	MHS415	fungi_OG	6.039458868131217
3PNWH|Fungi	67	95.44159544159545	MHS415	fungi_OG	6.775973001215446
3PPIP|Fungi	32	44.74204571845659	MHS415	fungi_OG	3.176506976907479
3PQ2I|Fungi	7	15.326663556407997	MHS415	fungi_OG	1.088132045324883
3PQJP|Fungi	370	546.2432001193093	MHS415	fungi_OG	38.7810907705431
3PS8M|Fungi	1	3.436426116838488	MHS415	fungi_OG	0.24397256228410746
3PU7X|Fungi	181	243.39884154486714	MHS415	fungi_OG	17.280347957347246
3PUJR|Fungi	11287	31616.24649859944	MHS415	fungi_OG	2244.6275304081505
3PZWQ|Fungi	1	4.065040650406504	MHS415	fungi_OG	0.2886016895312003
3Q0DB|Fungi	17	34.93245106148332	MHS415	fungi_OG	2.480064841369274
3Q0DF|Fungi	383	157.61316872427983	MHS415	fungi_OG	11.18990698940355
3Q0E3|Fungi	10	21.37466769573793	MHS415	fungi_OG	1.5175162416988517
3Q0Y8|Fungi	37	52.81619760076807	MHS415	fungi_OG	3.749739590100066
3Q10A|Fungi	10	32.72899766588406	MHS415	fungi_OG	2.323628429667065
3Q10H|Fungi	68	55.016181229773466	MHS415	fungi_OG	3.905929662198963
3Q11H|Fungi	150	96.33911368015414	MHS415	fungi_OG	6.83969322010359
3Q11S|Fungi	383	529.65513022065	MHS415	fungi_OG	37.60340390083468
3Q15R|Fungi	2	3.3333333333333335	MHS415	fungi_OG	0.23665338541558423
3Q16F|Fungi	88	85.67956570118622	MHS415	fungi_OG	6.082907785236808
3Q1BU|Fungi	123	58.73925501432665	MHS415	fungi_OG	4.17025306677892
3Q1CV|Fungi	6	14.492753623188406	MHS415	fungi_OG	1.0289277626764533
3Q1E0|Fungi	94	55.80129098170335	MHS415	fungi_OG	3.961669326414062
3Q1EE|Fungi	17	62.01512976092209	MHS415	fungi_OG	4.402827121472689
3Q1FZ|Fungi	2	9.00900900900901	MHS415	fungi_OG	0.6396037443664438
3Q1G1|Fungi	11	31.55193236714976	MHS415	fungi_OG	2.2400614833268615
3Q1HR|Fungi	16	14.652014652014651	MHS415	fungi_OG	1.0402346611674032
3Q1K2|Fungi	7	21.806853582554517	MHS415	fungi_OG	1.5481997176720463
3Q23D|Fungi	176	129.50699043414275	MHS415	fungi_OG	9.194480316367068
3Q25J|Fungi	2	3.4542314335060453	MHS415	fungi_OG	0.24523666882443965
3Q2BQ|Fungi	153	126.86567164179105	MHS415	fungi_OG	9.00695720611552
3Q2C5|Fungi	78	143.0398708924577	MHS415	fungi_OG	10.15526090883246
3Q2EQ|Fungi	150	173.01038062283737	MHS415	fungi_OG	12.283047685929978
3Q2PE|Fungi	2	10.1010101010101	MHS415	fungi_OG	0.7171314709563158
3Q2UM|Fungi	20	62.87719298245614	MHS415	fungi_OG	4.464030175418178
3Q2WA|Fungi	14	42.42424242424242	MHS415	fungi_OG	3.0119521780165264
3Q2ZE|Fungi	62	120.40950018337274	MHS415	fungi_OG	8.54859475637807
3Q2ZQ|Fungi	7	24.054982817869416	MHS415	fungi_OG	1.7078079359887521
3Q320|Fungi	19	32.478632478632484	MHS415	fungi_OG	2.3058534989210773
3Q321|Fungi	435	191.77565014876296	MHS415	fungi_OG	13.615307054393833
3Q322|Fungi	63	156.64513971617868	MHS415	fungi_OG	11.121180786819261
3Q327|Fungi	360	376.5026969927439	MHS415	fungi_OG	26.730191358429224
3Q33Z|Fungi	7	17.15686274509804	MHS415	fungi_OG	1.2180688955213894
3Q366|Fungi	229	202.06710013155475	MHS415	fungi_OG	14.345958998172682
3Q369|Fungi	155	180.45169572623433	MHS415	fungi_OG	12.81135140927888
3Q36B|Fungi	188	232.07680949276357	MHS415	fungi_OG	16.476528792873026
3Q36P|Fungi	483	432.93533377333745	MHS415	fungi_OG	30.736683721045868
3Q36Z|Fungi	29	55.55555555555555	MHS415	fungi_OG	3.9442230902597366
3Q372|Fungi	73	62.63118694562936	MHS415	fungi_OG	4.446564726983859
3Q373|Fungi	50	40.977721465526344	MHS415	fungi_OG	2.909254953430099
3Q37P|Fungi	36	123.208400172086	MHS415	fungi_OG	8.747305503708661
3Q37R|Fungi	441	764.369570610284	MHS415	fungi_OG	54.26719397807405
3Q37V|Fungi	765	538.5878138192121	MHS415	fungi_OG	38.237588845168474
3Q37W|Fungi	25	42.120431069272236	MHS415	fungi_OG	2.990382782312109
3Q381|Fungi	88	202.0526186311485	MHS415	fungi_OG	14.344930869343573
3Q386|Fungi	71	26.955201214882308	MHS415	fungi_OG	1.91371188661805
3Q38E|Fungi	12	20.422987735031988	MHS415	fungi_OG	1.4499507563388823
3Q392|Fungi	102	129.82334051651898	MHS415	fungi_OG	9.216939911758319
3Q39F|Fungi	101	107.40507053363493	MHS415	fungi_OG	7.625332065775294
3Q39H|Fungi	85	150.20463460072267	MHS415	fungi_OG	10.663930585011546
3Q3AC|Fungi	66	148.97055846476283	MHS415	fungi_OG	10.576316096380902
3Q3B8|Fungi	105	103.20692170604912	MHS415	fungi_OG	7.3272802260173
3Q3BT|Fungi	282	262.34467649639146	MHS415	fungi_OG	18.625426751588186
3Q3C0|Fungi	439	493.467452957192	MHS415	fungi_OG	35.03422300041751
3Q3C6|Fungi	68	63.40386728987765	MHS415	fungi_OG	4.501421952776991
3Q3CA|Fungi	51	85.62040252417759	MHS415	fungi_OG	6.078707435397498
3Q3CU|Fungi	43	48.92761136712749	MHS415	fungi_OG	3.4736654610986224
3Q3CV|Fungi	26	47.64727738527387	MHS415	fungi_OG	3.38276684971814
3Q3EF|Fungi	40	60.33182503770739	MHS415	fungi_OG	4.2833191930422485
3Q3FF|Fungi	110	92.12730318257957	MHS415	fungi_OG	6.540671456209615
3Q3FY|Fungi	24	43.47826086956521	MHS415	fungi_OG	3.086783288029359
3Q3HF|Fungi	427	464.14929791532853	MHS415	fungi_OG	32.95275080697872
3Q3HK|Fungi	6	11.834319526627219	MHS415	fungi_OG	0.8401895340198257
3Q3HZ|Fungi	4	19.90049751243781	MHS415	fungi_OG	1.412856032331846
3Q3I8|Fungi	1	3.7878787878787876	MHS415	fungi_OG	0.2689243016086184
3Q3J7|Fungi	2058	2589.6314892435034	MHS415	fungi_OG	183.85351767248284
3Q3JB|Fungi	76	101.13645261547111	MHS415	fungi_OG	7.180285170112217
3Q3JU|Fungi	5	13.774104683195592	MHS415	fungi_OG	0.977906551304067
3Q3JX|Fungi	1278	1233.5498803096868	MHS415	fungi_OG	87.57712657628284
3Q3K3|Fungi	32	100.62893081761005	MHS415	fungi_OG	7.14425314462141
3Q3K4|Fungi	180	178.81842615829146	MHS415	fungi_OG	12.6953957775139
3Q3KA|Fungi	14	30.516631280962493	MHS415	fungi_OG	2.166559231235667
3Q3KD|Fungi	100	78.11004224154667	MHS415	fungi_OG	5.545501779424892
3Q3KM|Fungi	36	55.55555555555556	MHS415	fungi_OG	3.944223090259737
3Q3KQ|Fungi	4	10.416666666666666	MHS415	fungi_OG	0.7395418294237006
3Q3KX|Fungi	328	318.32826900600554	MHS415	fungi_OG	22.6000387601262
3Q3KZ|Fungi	110	124.50668605091394	MHS415	fungi_OG	8.839478628247225
3Q3M1|Fungi	532	2580.9523809523807	MHS415	fungi_OG	183.23733556463804
3Q3M2|Fungi	110	61.11111111111111	MHS415	fungi_OG	4.338645399285711
3Q3MF|Fungi	12	17.699115044247787	MHS415	fungi_OG	1.256566648224341
3Q3MI|Fungi	266	387.3202606491234	MHS415	fungi_OG	27.49819527679846
3Q3NA|Fungi	28	28.89576883384933	MHS415	fungi_OG	2.051484455614972
3Q3P7|Fungi	35	22.56608639587363	MHS415	fungi_OG	1.602102222349216
3Q3RE|Fungi	46	31.746031746031743	MHS415	fungi_OG	2.2538417658627066
3Q3SM|Fungi	121	183.7277056056787	MHS415	fungi_OG	13.043935057866502
3Q3ST|Fungi	80	51.162754449951684	MHS415	fungi_OG	3.632351714330194
3Q3SW|Fungi	510	308.85686291714194	MHS415	fungi_OG	21.927606665453595
3Q3SX|Fungi	297	483.123444739648	MHS415	fungi_OG	34.29983963138299
3Q3TI|Fungi	110	100.51446321102698	MHS415	fungi_OG	7.136126400635918
3Q3UX|Fungi	55	52.19467401285583	MHS415	fungi_OG	3.705613891741544
3Q3UZ|Fungi	910	1220.3167002853413	MHS415	fungi_OG	86.63762352051026
3Q3VB|Fungi	28	55.226824457593686	MHS415	fungi_OG	3.9208844920925197
3Q3XH|Fungi	242	212.2436953308527	MHS415	fungi_OG	15.068456709948034
3Q3YG|Fungi	249	296.7331696936353	MHS415	fungi_OG	21.06687275192875
3Q401|Fungi	14	24.179620034542317	MHS415	fungi_OG	1.7166566817710776
3Q415|Fungi	1	3.546099290780142	MHS415	fungi_OG	0.25175892065487687
3Q42U|Fungi	168	148.47706415678334	MHS415	fungi_OG	10.541279966780902
3Q44N|Fungi	18	63.31763474620618	MHS415	fungi_OG	4.495299785759135
3Q454|Fungi	9	25.187151971088248	MHS415	fungi_OG	1.7881874348804516
3Q45S|Fungi	73	59.494702526487366	MHS415	fungi_OG	4.223886830155904
3Q46C|Fungi	2	6.734006734006734	MHS415	fungi_OG	0.47808764730421055
3Q46Y|Fungi	1	5.208333333333333	MHS415	fungi_OG	0.3697709147118503
3Q47A|Fungi	225	113.50879675487005	MHS415	fungi_OG	8.058672307946843
3Q47W|Fungi	162	143.53340049208714	MHS415	fungi_OG	10.190299543998991
3Q492|Fungi	6	21.739130434782606	MHS415	fungi_OG	1.5433916440146795
3Q49I|Fungi	94	168.33110509541726	MHS415	fungi_OG	11.950837767473098
3Q4CQ|Fungi	246	433.6423491483205	MHS415	fungi_OG	30.786878995655048
3Q4DJ|Fungi	359	170.6450852518268	MHS415	fungi_OG	12.115121138812738
3Q4FQ|Fungi	4	14.336917562724013	MHS415	fungi_OG	1.0178640232928353
3Q4G2|Fungi	53	176.66666666666669	MHS415	fungi_OG	12.542629427025965
3Q4KJ|Fungi	29	40.32326309554033	MHS415	fungi_OG	2.8627910167688726
3Q4KM|Fungi	23	54.30416068866571	MHS415	fungi_OG	3.8553790407373874
3Q4MC|Fungi	382	660.4835217872087	MHS415	fungi_OG	46.891698432645214
3Q4ND|Fungi	326	403.69717812648855	MHS415	fungi_OG	28.660891165905497
3Q4SI|Fungi	75	60.956156040025135	MHS415	fungi_OG	4.3276442066377685
3Q4ZJ|Fungi	67	116.84479374691526	MHS415	fungi_OG	8.295514802517955
3Q4ZN|Fungi	228	144.6604168483666	MHS415	fungi_OG	10.270313214838671
3Q4ZR|Fungi	166	244.68841394321538	MHS415	fungi_OG	17.37190245948953
3Q4ZT|Fungi	2	4.219409282700422	MHS415	fungi_OG	0.29956124736149903
3Q4ZU|Fungi	148	47.27785527655994	MHS415	fungi_OG	3.3565393519157856
3Q4ZW|Fungi	52	41.57510545325958	MHS415	fungi_OG	2.951666836357139
3Q4ZX|Fungi	39	37.881539126675314	MHS415	fungi_OG	2.689438343724188
3Q500|Fungi	144	163.95801877368245	MHS415	fungi_OG	11.64036606264716
3Q501|Fungi	291	174.60059703142707	MHS415	fungi_OG	12.395946714920827
3Q502|Fungi	99	77.9007342045723	MHS415	fungi_OG	5.53064174276149
3Q506|Fungi	148	79.42395491719425	MHS415	fungi_OG	5.638784344274627
3Q50J|Fungi	35	80.35520901017978	MHS415	fungi_OG	5.70489967441077
3Q50R|Fungi	246	177.06292244702965	MHS415	fungi_OG	12.570762008599981
3Q50S|Fungi	179	84.66987436514302	MHS415	fungi_OG	6.011223723366985
3Q50Z|Fungi	55	108.26558265582656	MHS415	fungi_OG	7.6864249978476344
3Q512|Fungi	37	36.70634920634921	MHS415	fungi_OG	2.606004541778755
3Q515|Fungi	208	456.02623663599275	MHS415	fungi_OG	32.376045821470804
3Q51A|Fungi	60	116.32722841508121	MHS415	fungi_OG	8.258769726132273
3Q51D|Fungi	1133	563.3581717796585	MHS415	fungi_OG	39.99618556595713
3Q51F|Fungi	69	23.541453428863868	MHS415	fungi_OG	1.6713493954631842
3Q51G|Fungi	1	3.7037037037037033	MHS415	fungi_OG	0.2629482060173158
3Q51P|Fungi	138	131.28450067374496	MHS415	fungi_OG	9.320676461110887
3Q51S|Fungi	210	83.18793967353173	MHS415	fungi_OG	5.906012264846602
3Q522|Fungi	50	57.77508045779136	MHS415	fungi_OG	4.101800514898226
3Q523|Fungi	118	82.48547242038755	MHS415	fungi_OG	5.856139888766555
3Q52G|Fungi	10	27.548209366391184	MHS415	fungi_OG	1.955813102608134
3Q52H|Fungi	154	98.39480673975739	MHS415	fungi_OG	6.985639236682719
3Q534|Fungi	409	255.80317482640973	MHS415	fungi_OG	18.161006196817326
3Q535|Fungi	25	57.789855072463766	MHS415	fungi_OG	4.1028494536723565
3Q53B|Fungi	12	27.586206896551726	MHS415	fungi_OG	1.9585107758531108
3Q53G|Fungi	122	137.92337305758784	MHS415	fungi_OG	9.792009948604422
3Q53I|Fungi	81	89.82683982683983	MHS415	fungi_OG	6.377347723861523
3Q53K|Fungi	45	76.24981504566102	MHS415	fungi_OG	5.413433060360349
3Q53R|Fungi	909	725.2271365766516	MHS415	fungi_OG	51.48823711983446
3Q53S|Fungi	14	15.350877192982455	MHS415	fungi_OG	1.0898511170454537
3Q53T|Fungi	121	64.54193596064135	MHS415	fungi_OG	4.582220293908484
3Q53U|Fungi	7	19.12568306010929	MHS415	fungi_OG	1.357847293368106
3Q53W|Fungi	187	165.33399172665787	MHS415	fungi_OG	11.738054659915733
3Q53Y|Fungi	146	387.8004564471362	MHS415	fungi_OG	27.532287265177082
3Q540|Fungi	132	132.3687433423045	MHS415	fungi_OG	9.39765337054888
3Q541|Fungi	23	37.40396565359847	MHS415	fungi_OG	2.6555325299676937
3Q542|Fungi	15	31.64268681510061	MHS415	fungi_OG	2.246504687531589
3Q543|Fungi	3	8.130081300813009	MHS415	fungi_OG	0.5772033790624006
