logFC	logCPM	F	PValue	feature	contrast
2.333844181642426	2.520149851015992	1.1596386586274694e-8	0.9999140786190936	3NXPR	Ch_vs_Vf
1.8888577640081796	2.8367624070269315	1.23828005323316	0.26580316857607206	3NXQT	Ch_vs_Vf
1.4599302160255037	3.4758856453252664	1.2905664089035875	0.25594398316671524	3NXS2	Ch_vs_Vf
2.488707702216629	0.8115570277718283	-1.5310425981872592e-9	1	3NYCG	Ch_vs_Vf
1.3143274259929825	1.465173465552758	0.18597843799775546	0.6662851533820551	3NYIJ	Ch_vs_Vf
3.091589027068807	1.210639274956691	0.03491787861841747	0.8517678986495122	3NYRQ	Ch_vs_Vf
2.31099548597451	4.930880796745291	5.552005836611649	0.018459794659355443	3NYYH	Ch_vs_Vf
4.303376579079671	5.101168821594857	15.297386401781718	9.185213874403213e-5	3NZ04	Ch_vs_Vf
2.1126918103391548	3.223519138263753	1.9040190138572142	0.1676295924787072	3NZEF	Ch_vs_Vf
1.6975201302837875	3.7441720549958477	0.13398761706966397	0.7143329579847026	3NZN2	Ch_vs_Vf
5.130666938397709	4.142061648579487	0.5194228302929291	0.47108823026102786	3NZQB	Ch_vs_Vf
5.197880457058811	2.0729305071834734	1.840933539015268e-8	0.9998917422590397	3P028	Ch_vs_Vf
-1.5085482638270478	2.351963228917016	1.0218044898954428	0.3120917099243609	3P0F6	Ch_vs_Vf
2.5671049570687607	2.6117825320546486	2.0074374878039047	0.15652995984309176	3P0UE	Ch_vs_Vf
-1.0847400508997427	2.33873300308305	0.32562368310165096	0.568247639409774	3P0YP	Ch_vs_Vf
1.1900986958261859	1.2072283808904491	0.18639690151652097	0.6659326510925003	3P0ZA	Ch_vs_Vf
3.9393205097128465	1.2002760466927993	4.275598363524355e-9	0.9999478278952657	3P0ZZ	Ch_vs_Vf
4.099458841590208	1.4169298601756846	-1.732904731455667e-8	1	3P12R	Ch_vs_Vf
2.651921676488879	0.7565355443541096	1.0099883757227527e-8	0.9999198140842005	3P1GE	Ch_vs_Vf
-1.6487354042104008	0.4638533337775831	2.789985121580669e-10	0.9999866727406175	3P25Z	Ch_vs_Vf
1.1053389237463114	4.283619598981844	1.0733782916944812	0.30018397186653956	3P273	Ch_vs_Vf
0.9838694136575501	3.307077741314885	0.5876882683853099	0.44331470388246275	3P276	Ch_vs_Vf
1.5735890711670193	4.197310765464186	1.9580666477523687	0.1617206803024301	3P2PC	Ch_vs_Vf
0.1623745928246001	2.6084587090868387	-1.6491499863562516e-8	1	3P2SU	Ch_vs_Vf
1.6975246310937415	1.6624510441818343	-2.1257354959138224e-9	1	3P2VX	Ch_vs_Vf
4.945265806012066	1.6886014108422256	3.1630742813578334	0.07532165001709383	3P2ZR	Ch_vs_Vf
0.27332182543306505	2.8573992585435737	0.01196893878075828	0.9128831670651731	3P32X	Ch_vs_Vf
-0.6736000496696467	4.2117066857794905	0.5697911754539249	0.4503421631034993	3P363	Ch_vs_Vf
-1.3275271034261924	2.090784190620668	0.3046291404987488	0.5809949899873457	3P3CA	Ch_vs_Vf
7.244717000300195	5.75589196844803	-3.0276353941360607e-9	1	3P3MV	Ch_vs_Vf
1.7367462927314536	2.965198785486552	1.518107808876346	0.2179064759753751	3P3X6	Ch_vs_Vf
-0.0520369897917683	2.9527875104287666	0.007646998803377187	0.9303161413924196	3P3YE	Ch_vs_Vf
