logFC	logCPM	F	PValue	feature	contrast
1.0387036641270337	-1.6457950519850382	-9.10413530699892e-9	1	301GN	Ch_vs_Vf
2.947750647365987	-1.55905117349859	2.357705757453335e-9	0.9999612577521062	301KB	Ch_vs_Vf
2.9714060577258903	-1.5335169326998435	2.9861136068912095e-9	0.9999563993286132	301MQ	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	301T1	Ch_vs_Vf
2.6807658028305736	-1.2299627763335925	8.989858738183017e-9	0.9999243486910244	301TD	Ch_vs_Vf
1.867562178904114	-1.6214011754117905	-2.8262373775811798e-8	1	301UA	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	302GN	Ch_vs_Vf
3.6630270241187817	-1.3866535377980251	7.1721711015948485e-9	0.9999324282239348	302IC	Ch_vs_Vf
2.8178836215560437	-1.487207065692613	9.863293395153699e-9	0.9999207588099748	302NR	Ch_vs_Vf
1.4365754353415483	-1.6190859601470546	5.580175808637456e-9	0.9999403975716399	302QS	Ch_vs_Vf
3.435699840246033	-1.4831818431936832	-5.481531396012862e-8	1	302X4	Ch_vs_Vf
5.434812553906209	-0.9921854509127381	2.669390280157669e-9	0.9999587763871324	302ZB	Ch_vs_Vf
2.4831932235866	-1.5830193861205124	1.8079646499648554e-9	0.9999660738185101	3032Q	Ch_vs_Vf
2.4520795226264784	-1.504611814860115	2.3540321057497244e-9	0.9999612879469277	3036K	Ch_vs_Vf
0.5073335090075565	-1.6564615234899784	1.505436634474804e-10	0.9999902102578324	3036S	Ch_vs_Vf
1.9350537846455762	-1.6112458994706125	1.5844117649344433e-9	0.9999682404717428	3037E	Ch_vs_Vf
3.613297899348536	-1.4572864343469285	1.1720841348110478e-9	0.9999726838551226	30395	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	303DP	Ch_vs_Vf
3.3039097660997765	-1.5007493918442572	2.0845489395938887e-9	0.9999635710996722	303ET	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	303F0	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	303IE	Ch_vs_Vf
2.2098477408874757	-1.6020627404059093	9.610757250083184e-10	0.9999752646068407	303KK	Ch_vs_Vf
2.3534087432633433	-1.5925047351559105	1.508915723347206e-9	0.9999690063656066	303YH	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	303Z0	Ch_vs_Vf
2.1980309566595433	-1.5760316673008847	-3.416405042360034e-8	1	30407	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	30408	Ch_vs_Vf
3.1583358043396905	-1.5185681525274464	1.6813965269817942e-9	0.9999672828785093	3040H	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	3040M	Ch_vs_Vf
2.4831932235866	-1.5830193861205124	1.8079646499648554e-9	0.9999660738185101	30412	Ch_vs_Vf
3.435699840246033	-1.4831818431936832	-5.481531396012862e-8	1	3041X	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	3042N	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	3042W	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	30430	Ch_vs_Vf
2.4548077501843286	-1.5779692482563046	1.2658703117390292e-9	0.9999716120114763	3043D	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	3043R	Ch_vs_Vf
3.7169084614265664	-1.2707500371105809	1.60220062807626e-8	0.9998990053283722	304AZ	Ch_vs_Vf
2.4913407602040016	-1.5584885452525807	1.7657216941688826e-9	0.9999664725023969	304BU	Ch_vs_Vf
3.788143559071852	-1.0857084429021484	9.832618149888679e-9	0.9999208821275982	304DC	Ch_vs_Vf
3.378880740578751	-1.3688093690493497	1.428405731847709e-8	0.9999046400960646	304DI	Ch_vs_Vf
2.3534087432633433	-1.5925047351559105	1.508915723347206e-9	0.9999690063656066	304E7	Ch_vs_Vf
2.441434510216973	-1.5581123816724816	-7.682107121738369e-10	1	304F0	Ch_vs_Vf
1.3607902437259678	-1.64232616722754	1.0534791890719518e-9	0.9999741027890683	304FX	Ch_vs_Vf
1.8119667937508783	-1.6221506053238728	1.3746271137649094e-9	0.9999704176639241	304G0	Ch_vs_Vf
4.01904712136011	-1.4638658317131474	-3.096611321276719e-8	1	304N7	Ch_vs_Vf
3.3531112599308948	-1.446774464172845	-4.252291102490063e-8	1	304NA	Ch_vs_Vf
2.8383306786949185	-1.561184026684418	1.4181353366114639e-8	0.9999049835386538	304Q7	Ch_vs_Vf
1.4840089286913793	-1.5873799882441129	5.048367141387037e-10	0.9999820726755088	304Q8	Ch_vs_Vf
5.147243747842781	-1.1021400818245555	-3.2280070597902873e-8	1	304QR	Ch_vs_Vf
3.6546648368827332	-1.3266839655739127	8.787095163520534e-9	0.999925206702987	304R1	Ch_vs_Vf
1.646125927438995	-1.526134613993317	1.0458925438940412e-9	0.9999741962071241	304R6	Ch_vs_Vf
2.1637383505804806	-1.599694166985442	3.197458692545995e-9	0.9999548827640932	304U4	Ch_vs_Vf
4.137459316962952	-1.015993849399121	-5.4205187775063196e-8	1	304WU	Ch_vs_Vf
2.398170693123893	-1.5883213212870533	3.672923001208818e-9	0.9999516444947429	304Y2	Ch_vs_Vf
1.5041850813630635	-1.628770625600598	1.4002904201755504e-9	0.9999701428003258	3050H	Ch_vs_Vf
1.7774934774782625	-1.6194559703656781	1.7215873974948395e-9	0.9999668941646258	3050W	Ch_vs_Vf
2.2389795200653833	-1.5821978412671263	7.856675464920433e-9	0.9999292772042783	30511	Ch_vs_Vf
0.8838895657525265	-1.64394380131305	6.620377193395343e-9	0.9999350795711112	30535	Ch_vs_Vf
1.7552545731064941	-1.5230320005372109	-2.1590525786400907e-10	1	3053W	Ch_vs_Vf
0.7462908538167661	-1.6257314577161686	9.521479588880051e-11	0.9999922143973661	305CV	Ch_vs_Vf
1.2816859489716235	-1.586237354855574	6.289459317676374e-10	0.9999799900192925	305CX	Ch_vs_Vf
1.14231897058537	-1.6041498198227029	1.468431094128119e-10	0.9999903313286147	305EC	Ch_vs_Vf
3.189087535564868	-1.3848416991797963	1.337665661323976e-8	0.9999077186791365	305ME	Ch_vs_Vf
1.3764923496052035	-1.6370803017243634	1.2545441197792224e-9	0.9999717392955456	305WN	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	306PM	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	306YD	Ch_vs_Vf
4.042612535291633	-1.382681926204168	2.3028100916386196e-9	0.9999617114362593	3080Q	Ch_vs_Vf
1.422288334820275	-1.635017782498112	1.7819995409909368e-9	0.9999663183151791	30818	Ch_vs_Vf
