5.92	191253	0	0	unclassified
53.73	1736760	85489422	825733	 Cutibacterium acnes
0.63	20427	298032	49657	 Cutibacterium modestum
0.27	8737	158356	24368	 Cutibacterium avidum
0.05	1511	40502	23033	 Cutibacterium granulosum
0.01	477	4709	290	 Propionibacterium freudenreichii
0.00	24	589	131	 Propionibacterium acidifaciens
0.00	23	541	95	 Propionibacterium australiense
0.00	124	3164	480	 Acidipropionibacterium jensenii
0.00	121	2942	437	 Acidipropionibacterium acidipropionici
0.00	107	1632	281	 Acidipropionibacterium virtanenii
0.00	99	824	163	 Tessaracoccus timonensis
0.00	11	255	60	 Tessaracoccus sp. MC1865
0.00	11	288	50	 Tessaracoccus sp. J1M15
0.00	13	476	77	 Tessaracoccus aquimaris
0.00	12	325	141	 Tessaracoccus flavescens
0.00	7	270	48	 Tessaracoccus flavus
0.00	1	183	67	 Tessaracoccus defluvii
0.00	29	264	57	 Brevilactibacter coleopterorum
0.00	20	232	53	 Brevilactibacter sp. MC1595
0.00	12	209	43	 Microlunatus sp. Gsoil 973
0.00	9	161	45	 Microlunatus sp. KUDC0627
0.00	10	239	67	 Microlunatus phosphovorus
0.00	9	133	50	 Microlunatus sagamiharensis
0.00	1	101	40	 Microlunatus soli
0.00	23	478	143	 Arachnia propionica
0.00	4	616	61	 Arachnia rubra
0.00	15	279	60	 Propionimicrobium sp. Marseille-P3275
0.00	11	376	67	 Raineyella sp. CBA3103
0.00	10	206	53	 Auraticoccus monumenti
0.00	29	67	18	 Nocardioides sp. SCSIO 67246
0.00	15	90	43	 Nocardioides sp. S5
0.00	10	35	17	 Nocardioides sp. JS614
0.00	9	64	28	 Nocardioides sp. S-1144
0.00	8	87	28	 Nocardioides sp. JQ2195
0.00	8	96	27	 Nocardioides sp. HDW12B
0.00	7	126	98	 Nocardioides sp. LMS-CY
0.00	7	267	35	 Nocardioides sp. CF8
0.00	4	22	21	 Nocardioides sp. zg-536
0.00	3	24	17	 Nocardioides sp. 603
0.00	3	18	17	 Nocardioides sp. dk884
0.00	3	63	30	 Nocardioides sp. G188
0.00	2	85	26	 Nocardioides sp. HY056
0.00	2	95	19	 Nocardioides sp. dk3136
0.00	1	44	28	 Nocardioides sp. zg-579
0.00	1	58	21	 Nocardioides sp. MC1495
0.00	1	42	22	 Nocardioides sp. zg-1228
0.00	34	149	52	 Nocardioides aquaticus
0.00	18	232	151	 Nocardioides rotundus
0.00	13	89	31	 Nocardioides cynanchi
0.00	8	86	35	 Nocardioides humi
0.00	6	87	27	 Nocardioides sambongensis
0.00	4	42	28	 Nocardioides daphniae
0.00	4	62	31	 Nocardioides mesophilus
0.00	4	48	26	 Nocardioides anomalus
0.00	3	73	30	 Nocardioides dongkuii
0.00	3	41	26	 Nocardioides piscis
0.00	2	70	18	 Nocardioides baekrokdamisoli
0.00	2	25	22	 Nocardioides dokdonensis
0.00	2	48	24	 Nocardioides marinisabuli
0.00	1	77	35	 Nocardioides seonyuensis
0.00	1	57	24	 Nocardioides euryhalodurans
0.00	1	62	22	 Nocardioides houyundeii
0.00	1	78	30	 Nocardioides ungokensis
0.00	13	130	35	 Aeromicrobium choanae
