normalized_position	All_Reads.normalized_coverage
0	0.154022
1	0.275768
2	0.377748
3	0.471097
4	0.559072
5	0.644071
6	0.72484
7	0.797955
8	0.862855
9	0.928786
10	0.991673
11	1.038739
12	1.075422
13	1.10627
14	1.133671
15	1.157613
16	1.181878
17	1.193577
18	1.210718
19	1.230397
20	1.236946
21	1.235031
22	1.240194
23	1.242869
24	1.243614
25	1.232945
26	1.228073
27	1.224979
28	1.214696
29	1.204722
30	1.193323
31	1.190415
32	1.181176
33	1.166161
34	1.151906
35	1.144697
36	1.141638
37	1.13462
38	1.129647
39	1.129243
40	1.128155
41	1.126533
42	1.123546
43	1.123686
44	1.12306
45	1.129957
46	1.141664
47	1.146116
48	1.153752
49	1.153773
50	1.159167
51	1.164072
52	1.163325
53	1.162015
54	1.161297
55	1.164452
56	1.171234
57	1.16866
58	1.165891
59	1.165288
60	1.160639
61	1.156484
62	1.150114
63	1.140983
64	1.135525
65	1.12968
66	1.120273
67	1.109954
68	1.106504
69	1.105435
70	1.101296
71	1.093173
72	1.084408
73	1.081624
74	1.072322
75	1.059419
76	1.045889
77	1.036283
78	1.027285
79	1.028459
80	1.024032
81	1.006656
82	0.990026
83	0.976034
84	0.950793
85	0.926375
86	0.89802
87	0.869297
88	0.837343
89	0.798764
90	0.754734
91	0.710574
92	0.663115
93	0.602451
94	0.53988
95	0.472106
96	0.403197
97	0.335665
98	0.265899
99	0.182804
100	0.09099
