normalized_position	All_Reads.normalized_coverage
0	0.164793
1	0.287745
2	0.379515
3	0.454876
4	0.536415
5	0.615725
6	0.690621
7	0.757262
8	0.81521
9	0.868646
10	0.917299
11	0.960167
12	0.996204
13	1.02621
14	1.053342
15	1.078034
16	1.091202
17	1.095576
18	1.102118
19	1.110197
20	1.121122
21	1.12898
22	1.133697
23	1.130757
24	1.124354
25	1.12167
26	1.122842
27	1.124184
28	1.122991
29	1.120184
30	1.11782
31	1.11328
32	1.111022
33	1.108009
34	1.105597
35	1.101693
36	1.102516
37	1.109584
38	1.109465
39	1.112023
40	1.116039
41	1.120568
42	1.124676
43	1.129801
44	1.13323
45	1.134257
46	1.13727
47	1.139478
48	1.141471
49	1.140682
50	1.137552
51	1.133087
52	1.121778
53	1.113926
54	1.102827
55	1.098448
56	1.109328
57	1.117864
58	1.127814
59	1.13153
60	1.141683
61	1.146633
62	1.14655
63	1.149841
64	1.152212
65	1.146226
66	1.140885
67	1.14696
68	1.150596
69	1.15078
70	1.154252
71	1.164379
72	1.16828
73	1.165197
74	1.168746
75	1.165366
76	1.158
77	1.151191
78	1.148546
79	1.140065
80	1.130526
81	1.120481
82	1.104426
83	1.087791
84	1.068102
85	1.046616
86	1.022609
87	0.996495
88	0.960407
89	0.918822
90	0.873663
91	0.828327
92	0.775276
93	0.713764
94	0.643858
95	0.563568
96	0.477761
97	0.389496
98	0.296748
99	0.19932
100	0.099947
