normalized_position	All_Reads.normalized_coverage
0	0.147142
1	0.275167
2	0.391439
3	0.492968
4	0.593707
5	0.691872
6	0.775274
7	0.851774
8	0.92021
9	0.98473
10	1.043636
11	1.089152
12	1.127834
13	1.157952
14	1.183999
15	1.202255
16	1.219304
17	1.231189
18	1.238486
19	1.241585
20	1.244021
21	1.240626
22	1.239198
23	1.234662
24	1.227701
25	1.220032
26	1.213909
27	1.206975
28	1.200449
29	1.191764
30	1.185603
31	1.18379
32	1.176715
33	1.166217
34	1.152146
35	1.138805
36	1.129175
37	1.12272
38	1.1139
39	1.108043
40	1.103795
41	1.100586
42	1.094532
43	1.086787
44	1.081539
45	1.076773
46	1.077327
47	1.075341
48	1.078307
49	1.075988
50	1.075503
51	1.073803
52	1.068103
53	1.066298
54	1.067806
55	1.073341
56	1.080527
57	1.084392
58	1.085528
59	1.085203
60	1.086153
61	1.089633
62	1.090572
63	1.085739
64	1.080938
65	1.078239
66	1.07618
67	1.070058
68	1.067271
69	1.064828
70	1.058928
71	1.053492
72	1.048666
73	1.048395
74	1.05226
75	1.050529
76	1.046375
77	1.0471
78	1.046892
79	1.042224
80	1.039528
81	1.033497
82	1.027003
83	1.019887
84	1.010533
85	0.998739
86	0.976299
87	0.954014
88	0.927642
89	0.89809
90	0.861795
91	0.815779
92	0.761091
93	0.6997
94	0.635742
95	0.565485
96	0.486043
97	0.40502
98	0.320199
99	0.225253
100	0.113718
