normalized_position	All_Reads.normalized_coverage
0	0.15596
1	0.278217
2	0.392468
3	0.485868
4	0.597865
5	0.683402
6	0.765837
7	0.843463
8	0.913056
9	0.961298
10	1.007672
11	1.022383
12	1.039494
13	1.045019
14	1.068917
15	1.089006
16	1.089572
17	1.102327
18	1.113537
19	1.117035
20	1.111563
21	1.115017
22	1.112932
23	1.115427
24	1.098725
25	1.111612
26	1.132021
27	1.147632
28	1.139868
29	1.134567
30	1.131217
31	1.120143
32	1.110744
33	1.105899
34	1.108406
35	1.114505
36	1.120011
37	1.095914
38	1.094375
39	1.107466
40	1.10964
41	1.117913
42	1.143179
43	1.157945
44	1.167116
45	1.167905
46	1.150649
47	1.135558
48	1.136042
49	1.134532
50	1.154979
51	1.158493
52	1.140021
53	1.141577
54	1.146543
55	1.159526
56	1.163197
57	1.155427
58	1.158175
59	1.162229
60	1.167948
61	1.163517
62	1.150137
63	1.151193
64	1.158091
65	1.168214
66	1.160181
67	1.156115
68	1.154642
69	1.158114
70	1.160782
71	1.161959
72	1.153749
73	1.168694
74	1.161409
75	1.140795
76	1.133632
77	1.122608
78	1.121782
79	1.121698
80	1.116273
81	1.106815
82	1.082522
83	1.046117
84	1.003943
85	0.97949
86	0.948565
87	0.908998
88	0.870103
89	0.816038
90	0.774907
91	0.747556
92	0.691994
93	0.62953
94	0.569069
95	0.511186
96	0.436205
97	0.35966
98	0.268413
99	0.174592
100	0.087619
