normalized_position	All_Reads.normalized_coverage
0	0.131151
1	0.265219
2	0.382656
3	0.463776
4	0.529366
5	0.606485
6	0.689209
7	0.776197
8	0.845548
9	0.902315
10	0.970977
11	1.052119
12	1.10847
13	1.1303
14	1.15517
15	1.165854
16	1.172996
17	1.174895
18	1.186136
19	1.202811
20	1.208834
21	1.228951
22	1.249529
23	1.266792
24	1.273419
25	1.317268
26	1.32396
27	1.293378
28	1.278919
29	1.25207
30	1.237061
31	1.240569
32	1.230848
33	1.23228
34	1.238288
35	1.221429
36	1.196189
37	1.164201
38	1.18004
39	1.189151
40	1.163444
41	1.146712
42	1.179801
43	1.205754
44	1.200393
45	1.171747
46	1.176319
47	1.156508
48	1.139006
49	1.132211
50	1.132389
51	1.142205
52	1.149957
53	1.143918
54	1.135086
55	1.128846
56	1.143563
57	1.167462
58	1.160061
59	1.157111
60	1.172203
61	1.191162
62	1.176111
63	1.179806
64	1.183051
65	1.198196
66	1.165579
67	1.129796
68	1.121268
69	1.116649
70	1.084104
71	1.051111
72	1.059563
73	1.073582
74	1.058104
75	1.042362
76	1.038602
77	1.015893
78	1.006276
79	0.965982
80	0.945815
81	0.948715
82	0.928922
83	0.928978
84	0.90167
85	0.857778
86	0.80431
87	0.797475
88	0.763072
89	0.71782
90	0.692282
91	0.662831
92	0.632157
93	0.58767
94	0.526848
95	0.430914
96	0.3786
97	0.319002
98	0.245687
99	0.169186
100	0.084047
