normalized_position	All_Reads.normalized_coverage
0	0.136675
1	0.263055
2	0.379164
3	0.483986
4	0.584856
5	0.68265
6	0.767825
7	0.842254
8	0.906419
9	0.971193
10	1.034127
11	1.084818
12	1.123742
13	1.156625
14	1.183903
15	1.215457
16	1.240448
17	1.255363
18	1.269254
19	1.281117
20	1.287914
21	1.287615
22	1.286269
23	1.281579
24	1.274442
25	1.263055
26	1.248964
27	1.242558
28	1.240685
29	1.231746
30	1.22485
31	1.221391
32	1.216669
33	1.210104
34	1.190719
35	1.170772
36	1.157968
37	1.148759
38	1.147216
39	1.14509
40	1.138345
41	1.131407
42	1.121551
43	1.113479
44	1.108378
45	1.104168
46	1.097801
47	1.088962
48	1.085024
49	1.078065
50	1.074242
51	1.076596
52	1.076439
53	1.076483
54	1.076754
55	1.080344
56	1.088491
57	1.091936
58	1.09063
59	1.091104
60	1.094579
61	1.095657
62	1.092826
63	1.090245
64	1.089801
65	1.091608
66	1.08904
67	1.079902
68	1.078724
69	1.081053
70	1.080409
71	1.078466
72	1.073883
73	1.075875
74	1.075242
75	1.065136
76	1.051444
77	1.042502
78	1.038873
79	1.030028
80	1.019774
81	1.007466
82	0.995321
83	0.980351
84	0.965077
85	0.946569
86	0.922908
87	0.889527
88	0.853467
89	0.810534
90	0.770298
91	0.728111
92	0.679454
93	0.621948
94	0.557277
95	0.485591
96	0.40781
97	0.333119
98	0.257032
99	0.174161
100	0.080934
