normalized_position	All_Reads.normalized_coverage
0	0.167853
1	0.279535
2	0.354314
3	0.428376
4	0.511357
5	0.594521
6	0.666562
7	0.724805
8	0.779298
9	0.837531
10	0.872718
11	0.887049
12	0.918307
13	0.939981
14	0.945581
15	0.966021
16	0.999604
17	1.036179
18	1.036427
19	1.033165
20	1.066373
21	1.104625
22	1.123168
23	1.120078
24	1.127769
25	1.149754
26	1.140777
27	1.141455
28	1.153253
29	1.152029
30	1.134177
31	1.122288
32	1.118841
33	1.106054
34	1.101138
35	1.105353
36	1.096348
37	1.104881
38	1.106967
39	1.105989
40	1.073484
41	1.061593
42	1.099067
43	1.128516
44	1.142147
45	1.141003
46	1.119312
47	1.125134
48	1.163057
49	1.155392
50	1.141647
51	1.138635
52	1.161591
53	1.160052
54	1.172962
55	1.16844
56	1.179832
57	1.180045
58	1.179658
59	1.180941
60	1.189489
61	1.199105
62	1.213326
63	1.171388
64	1.158633
65	1.175362
66	1.177924
67	1.178865
68	1.185679
69	1.183955
70	1.196577
71	1.210193
72	1.192602
73	1.180128
74	1.194435
75	1.201632
76	1.218376
77	1.229229
78	1.25496
79	1.287011
80	1.2529
81	1.222773
82	1.178523
83	1.147746
84	1.098342
85	1.07567
86	1.023105
87	0.987981
88	0.925977
89	0.902036
90	0.82292
91	0.753915
92	0.714546
93	0.664376
94	0.579203
95	0.496281
96	0.387855
97	0.292705
98	0.220745
99	0.165886
100	0.0789
