normalized_position	All_Reads.normalized_coverage
0	0.1404
1	0.267767
2	0.382863
3	0.480719
4	0.572294
5	0.665611
6	0.746575
7	0.822194
8	0.894145
9	0.956404
10	1.015037
11	1.066749
12	1.103473
13	1.127344
14	1.14591
15	1.170774
16	1.200605
17	1.217425
18	1.23001
19	1.242014
20	1.250008
21	1.253273
22	1.262662
23	1.266002
24	1.268723
25	1.263412
26	1.260258
27	1.251691
28	1.234193
29	1.230991
30	1.221884
31	1.220876
32	1.210852
33	1.196516
34	1.184659
35	1.17427
36	1.15855
37	1.145624
38	1.142063
39	1.13683
40	1.125962
41	1.125966
42	1.118777
43	1.11332
44	1.112648
45	1.109112
46	1.103677
47	1.099358
48	1.095793
49	1.092207
50	1.086538
51	1.084496
52	1.08003
53	1.071776
54	1.070207
55	1.074497
56	1.077917
57	1.075784
58	1.069122
59	1.06649
60	1.068278
61	1.06858
62	1.078963
63	1.079141
64	1.075299
65	1.065896
66	1.062415
67	1.054723
68	1.054945
69	1.052571
70	1.049263
71	1.043243
72	1.043568
73	1.049044
74	1.050406
75	1.050477
76	1.043534
77	1.038511
78	1.039817
79	1.034398
80	1.028644
81	1.026897
82	1.026203
83	1.017676
84	1.007525
85	0.997813
86	0.973584
87	0.951369
88	0.919862
89	0.885127
90	0.838602
91	0.786453
92	0.730719
93	0.669957
94	0.608694
95	0.536132
96	0.460823
97	0.385414
98	0.305522
99	0.21461
100	0.113924
