normalized_position	All_Reads.normalized_coverage
0	0.17046
1	0.309726
2	0.440623
3	0.545005
4	0.650031
5	0.74228
6	0.822051
7	0.899622
8	0.974603
9	1.051088
10	1.106863
11	1.152238
12	1.195737
13	1.226452
14	1.264475
15	1.294729
16	1.313623
17	1.328782
18	1.333506
19	1.334103
20	1.347157
21	1.373421
22	1.362581
23	1.35355
24	1.329308
25	1.321409
26	1.299997
27	1.273745
28	1.250096
29	1.24009
30	1.236182
31	1.220766
32	1.214456
33	1.207814
34	1.205061
35	1.190196
36	1.175577
37	1.168249
38	1.150313
39	1.139655
40	1.134778
41	1.153624
42	1.157929
43	1.136176
44	1.123152
45	1.108943
46	1.097499
47	1.089055
48	1.080886
49	1.080359
50	1.064427
51	1.047738
52	1.04391
53	1.035126
54	1.041028
55	1.060958
56	1.06241
57	1.056836
58	1.053032
59	1.045331
60	1.052108
61	1.070416
62	1.07191
63	1.073191
64	1.063
65	1.04374
66	1.031759
67	1.024182
68	1.016471
69	0.994221
70	0.982642
71	0.986593
72	0.986007
73	0.989571
74	0.994338
75	0.996486
76	0.99048
77	0.986476
78	0.976476
79	0.965707
80	0.956752
81	0.960216
82	0.964009
83	0.953122
84	0.932434
85	0.922921
86	0.897448
87	0.865893
88	0.854232
89	0.811901
90	0.765439
91	0.701351
92	0.631407
93	0.570635
94	0.517666
95	0.456312
96	0.393537
97	0.342239
98	0.270727
99	0.182602
100	0.095834
