normalized_position	All_Reads.normalized_coverage
0	0.0889
1	0.174146
2	0.237584
3	0.329225
4	0.412837
5	0.518725
6	0.64456
7	0.748555
8	0.875892
9	1.031834
10	1.096523
11	1.152219
12	1.134466
13	1.1129
14	1.125845
15	1.153625
16	1.110086
17	1.147384
18	1.146298
19	1.158068
20	1.215251
21	1.196644
22	1.181236
23	1.235636
24	1.220032
25	1.187117
26	1.211291
27	1.238929
28	1.227768
29	1.175931
30	1.149354
31	1.191273
32	1.205415
33	1.211259
34	1.312174
35	1.365597
36	1.376849
37	1.378739
38	1.29446
39	1.296241
40	1.282191
41	1.251185
42	1.259987
43	1.218566
44	1.151135
45	1.184188
46	1.19935
47	1.223687
48	1.265395
49	1.296971
50	1.296498
51	1.298915
52	1.269166
53	1.313902
54	1.295791
55	1.271879
56	1.273748
57	1.299196
58	1.310428
59	1.321178
60	1.328035
61	1.304279
62	1.298466
63	1.238648
64	1.262861
65	1.27287
66	1.28174
67	1.297433
68	1.2935
69	1.228752
70	1.220032
71	1.180648
72	1.114004
73	1.076117
74	1.048984
75	1.016714
76	0.972969
77	0.939085
78	0.867458
79	0.813781
80	0.805311
81	0.754003
82	0.741033
83	0.692312
84	0.654754
85	0.635313
86	0.664358
87	0.652802
88	0.614745
89	0.577442
90	0.534735
91	0.506106
92	0.476038
93	0.466309
94	0.43232
95	0.382568
96	0.294793
97	0.252419
98	0.228039
99	0.145283
100	0.041628
