normalized_position	All_Reads.normalized_coverage
0	0.15666
1	0.287733
2	0.405593
3	0.490464
4	0.576061
5	0.645626
6	0.729621
7	0.80517
8	0.858314
9	0.903024
10	0.935624
11	0.990794
12	1.020548
13	1.043421
14	1.061154
15	1.088961
16	1.11861
17	1.147202
18	1.145875
19	1.172326
20	1.188815
21	1.199889
22	1.205745
23	1.220382
24	1.229351
25	1.233735
26	1.218706
27	1.193694
28	1.176305
29	1.156378
30	1.128127
31	1.133111
32	1.124647
33	1.090651
34	1.073702
35	1.063355
36	1.026368
37	1.01156
38	1.005176
39	1.019848
40	1.00088
41	1.011159
42	1.025184
43	1.042529
44	1.04265
45	1.065998
46	1.081441
47	1.064382
48	1.048871
49	1.048653
50	1.060918
51	1.070622
52	1.057408
53	1.05044
54	1.071168
55	1.098591
56	1.111682
57	1.124967
58	1.129043
59	1.148757
60	1.136432
61	1.146714
62	1.158771
63	1.172686
64	1.179185
65	1.195905
66	1.201254
67	1.224977
68	1.234318
69	1.24896
70	1.265988
71	1.287662
72	1.299481
73	1.286984
74	1.283416
75	1.264736
76	1.233216
77	1.19878
78	1.171967
79	1.154697
80	1.141654
81	1.132525
82	1.096702
83	1.062485
84	1.030765
85	0.97461
86	0.935926
87	0.916501
88	0.856922
89	0.818785
90	0.803642
91	0.76726
92	0.697841
93	0.643574
94	0.577722
95	0.486469
96	0.413864
97	0.34648
98	0.283944
99	0.183102
100	0.076333
