normalized_position	All_Reads.normalized_coverage
0	0.136895
1	0.260672
2	0.378764
3	0.478565
4	0.573106
5	0.664668
6	0.752317
7	0.827885
8	0.899419
9	0.973327
10	1.037286
11	1.083086
12	1.125366
13	1.15602
14	1.186075
15	1.199842
16	1.224538
17	1.234449
18	1.250711
19	1.26032
20	1.259372
21	1.261096
22	1.267167
23	1.262764
24	1.257673
25	1.255405
26	1.249926
27	1.243781
28	1.22909
29	1.215397
30	1.203982
31	1.198915
32	1.187694
33	1.172749
34	1.157573
35	1.140963
36	1.134857
37	1.127598
38	1.12291
39	1.122901
40	1.123227
41	1.120849
42	1.116713
43	1.113565
44	1.125464
45	1.124672
46	1.132367
47	1.129903
48	1.128693
49	1.123861
50	1.117602
51	1.105399
52	1.098294
53	1.090751
54	1.088477
55	1.08815
56	1.089153
57	1.083484
58	1.080509
59	1.079132
60	1.079299
61	1.079131
62	1.073139
63	1.071859
64	1.070697
65	1.058231
66	1.047193
67	1.043229
68	1.046511
69	1.047549
70	1.044486
71	1.042727
72	1.046749
73	1.046236
74	1.046986
75	1.047413
76	1.047909
77	1.042037
78	1.044786
79	1.045619
80	1.033859
81	1.021617
82	1.018938
83	1.014248
84	1.001828
85	0.984612
86	0.956199
87	0.932096
88	0.899197
89	0.857574
90	0.811994
91	0.76923
92	0.71775
93	0.655701
94	0.593163
95	0.523752
96	0.447123
97	0.366712
98	0.291131
99	0.206341
100	0.108127
