normalized_position	All_Reads.normalized_coverage
0	0.190584
1	0.343496
2	0.452235
3	0.533897
4	0.633713
5	0.711661
6	0.793344
7	0.862439
8	0.928993
9	0.999793
10	1.053231
11	1.08303
12	1.114919
13	1.133678
14	1.1381
15	1.157221
16	1.16503
17	1.172627
18	1.189984
19	1.201822
20	1.220621
21	1.231113
22	1.220476
23	1.218352
24	1.217203
25	1.206147
26	1.209759
27	1.217606
28	1.209596
29	1.195901
30	1.183745
31	1.171838
32	1.176318
33	1.165132
34	1.14958
35	1.147998
36	1.152704
37	1.144823
38	1.148818
39	1.158548
40	1.156587
41	1.158802
42	1.154839
43	1.150929
44	1.153741
45	1.151347
46	1.147374
47	1.144914
48	1.138719
49	1.134937
50	1.118305
51	1.112278
52	1.103687
53	1.100197
54	1.089726
55	1.077403
56	1.084863
57	1.091307
58	1.103242
59	1.103468
60	1.090688
61	1.080485
62	1.07694
63	1.079292
64	1.091388
65	1.100903
66	1.104076
67	1.108752
68	1.107804
69	1.10841
70	1.094252
71	1.092165
72	1.091175
73	1.075737
74	1.081743
75	1.076679
76	1.063566
77	1.0732
78	1.063836
79	1.056384
80	1.051071
81	1.03458
82	1.018235
83	0.995364
84	0.962486
85	0.935364
86	0.914008
87	0.886204
88	0.838873
89	0.803765
90	0.767447
91	0.72353
92	0.671674
93	0.60026
94	0.540096
95	0.468887
96	0.401288
97	0.329231
98	0.250887
99	0.166356
100	0.083996
