normalized_position	All_Reads.normalized_coverage
0	0.141208
1	0.244817
2	0.332542
3	0.411148
4	0.48744
5	0.562946
6	0.639613
7	0.710166
8	0.772848
9	0.832242
10	0.888545
11	0.93638
12	0.982006
13	1.021915
14	1.057024
15	1.089745
16	1.113945
17	1.132982
18	1.147373
19	1.161539
20	1.174167
21	1.18589
22	1.191382
23	1.188608
24	1.182949
25	1.180297
26	1.181289
27	1.183369
28	1.185518
29	1.177224
30	1.163001
31	1.149628
32	1.144811
33	1.146369
34	1.153125
35	1.158353
36	1.157808
37	1.160845
38	1.162575
39	1.169643
40	1.158046
41	1.151314
42	1.146719
43	1.143427
44	1.142072
45	1.137618
46	1.130775
47	1.12077
48	1.121847
49	1.129387
50	1.132298
51	1.131715
52	1.130017
53	1.133272
54	1.129843
55	1.124131
56	1.122515
57	1.115564
58	1.120236
59	1.116061
60	1.117645
61	1.122453
62	1.122054
63	1.122548
64	1.125709
65	1.132711
66	1.14926
67	1.156642
68	1.161379
69	1.174233
70	1.182705
71	1.192707
72	1.197941
73	1.193967
74	1.184046
75	1.171931
76	1.169448
77	1.16252
78	1.15359
79	1.151267
80	1.143806
81	1.131894
82	1.113944
83	1.089665
84	1.06138
85	1.028434
86	0.991628
87	0.960082
88	0.919586
89	0.871911
90	0.817769
91	0.761482
92	0.701023
93	0.628298
94	0.548966
95	0.467566
96	0.387771
97	0.30493
98	0.222097
99	0.14318
100	0.069764
