normalized_position	All_Reads.normalized_coverage
0	0.16173
1	0.290422
2	0.400062
3	0.493303
4	0.586964
5	0.68213
6	0.775582
7	0.856582
8	0.927427
9	0.996883
10	1.067782
11	1.120004
12	1.163558
13	1.196122
14	1.217456
15	1.240082
16	1.261783
17	1.269632
18	1.276907
19	1.281639
20	1.281118
21	1.278858
22	1.276943
23	1.267389
24	1.254525
25	1.242428
26	1.225899
27	1.211117
28	1.20254
29	1.19334
30	1.190922
31	1.181392
32	1.176101
33	1.169709
34	1.15774
35	1.149144
36	1.134969
37	1.124664
38	1.118184
39	1.116306
40	1.116407
41	1.114244
42	1.105117
43	1.09892
44	1.098046
45	1.098169
46	1.100281
47	1.097687
48	1.097222
49	1.097924
50	1.096656
51	1.097812
52	1.099853
53	1.101315
54	1.093363
55	1.089315
56	1.092215
57	1.092025
58	1.086051
59	1.08032
60	1.074227
61	1.075031
62	1.075081
63	1.073135
64	1.070718
65	1.069693
66	1.068949
67	1.068805
68	1.068171
69	1.074522
70	1.077801
71	1.078839
72	1.079229
73	1.083113
74	1.082562
75	1.074521
76	1.068258
77	1.059743
78	1.046809
79	1.034141
80	1.02636
81	1.016033
82	1.002504
83	0.988855
84	0.974739
85	0.953236
86	0.935485
87	0.914673
88	0.876076
89	0.833879
90	0.792099
91	0.741683
92	0.684141
93	0.618959
94	0.549395
95	0.474123
96	0.400402
97	0.331589
98	0.261743
99	0.1851
100	0.095694
