normalized_position	All_Reads.normalized_coverage
0	0.168828
1	0.301407
2	0.414976
3	0.512735
4	0.609278
5	0.71019
6	0.801869
7	0.876971
8	0.943628
9	1.008475
10	1.062871
11	1.103491
12	1.137308
13	1.165549
14	1.183856
15	1.196484
16	1.210293
17	1.218611
18	1.223829
19	1.233383
20	1.241063
21	1.238935
22	1.236953
23	1.229551
24	1.219567
25	1.211317
26	1.204354
27	1.200463
28	1.191546
29	1.180601
30	1.172792
31	1.170785
32	1.173047
33	1.169851
34	1.168419
35	1.167018
36	1.159984
37	1.155463
38	1.153788
39	1.153255
40	1.150065
41	1.142345
42	1.132348
43	1.130208
44	1.129944
45	1.122112
46	1.117167
47	1.111628
48	1.107446
49	1.100416
50	1.098233
51	1.097739
52	1.091844
53	1.083314
54	1.077658
55	1.078543
56	1.07994
57	1.078406
58	1.072947
59	1.075718
60	1.075498
61	1.076441
62	1.081224
63	1.086429
64	1.085676
65	1.086024
66	1.085893
67	1.084091
68	1.086657
69	1.086627
70	1.081989
71	1.076141
72	1.068503
73	1.063885
74	1.056393
75	1.04446
76	1.031077
77	1.018954
78	1.014418
79	1.012848
80	1.010487
81	1.007282
82	0.999614
83	0.988278
84	0.976608
85	0.962088
86	0.939501
87	0.914433
88	0.882056
89	0.846477
90	0.806803
91	0.763903
92	0.713098
93	0.652441
94	0.588394
95	0.519935
96	0.443761
97	0.368264
98	0.28818
99	0.197415
100	0.099132
