normalized_position	All_Reads.normalized_coverage
0	0.188652
1	0.326796
2	0.431704
3	0.517931
4	0.609499
5	0.704734
6	0.79682
7	0.867471
8	0.935751
9	0.99007
10	1.029092
11	1.065514
12	1.096964
13	1.123128
14	1.144921
15	1.160706
16	1.172862
17	1.172498
18	1.176478
19	1.185302
20	1.198269
21	1.199346
22	1.189989
23	1.181517
24	1.168643
25	1.155729
26	1.15286
27	1.152068
28	1.145304
29	1.129257
30	1.117442
31	1.108736
32	1.103139
33	1.096692
34	1.094162
35	1.098302
36	1.106707
37	1.113451
38	1.113046
39	1.114267
40	1.118112
41	1.124816
42	1.134677
43	1.139492
44	1.151115
45	1.14667
46	1.151614
47	1.14934
48	1.149093
49	1.151277
50	1.149468
51	1.143626
52	1.134449
53	1.126719
54	1.123286
55	1.123087
56	1.124388
57	1.125568
58	1.120812
59	1.115958
60	1.120577
61	1.127001
62	1.124058
63	1.122818
64	1.129995
65	1.129693
66	1.128126
67	1.127905
68	1.131093
69	1.131669
70	1.128455
71	1.123766
72	1.123875
73	1.127532
74	1.123711
75	1.114437
76	1.103189
77	1.094494
78	1.07849
79	1.067248
80	1.046371
81	1.028284
82	1.008997
83	0.993358
84	0.976958
85	0.954704
86	0.931996
87	0.903614
88	0.872177
89	0.840517
90	0.797555
91	0.751957
92	0.69965
93	0.633938
94	0.566836
95	0.494988
96	0.41472
97	0.32964
98	0.246889
99	0.16423
100	0.081331
