normalized_position	All_Reads.normalized_coverage
0	0.149817
1	0.27961
2	0.398109
3	0.50238
4	0.607745
5	0.704961
6	0.788497
7	0.867756
8	0.938512
9	1.002899
10	1.063861
11	1.112516
12	1.154426
13	1.185694
14	1.212715
15	1.231668
16	1.248563
17	1.259874
18	1.269694
19	1.274919
20	1.278987
21	1.277663
22	1.276294
23	1.269417
24	1.258019
25	1.247912
26	1.242569
27	1.237542
28	1.230462
29	1.22054
30	1.209325
31	1.204528
32	1.195821
33	1.186136
34	1.171594
35	1.155652
36	1.146726
37	1.137627
38	1.127546
39	1.119216
40	1.111716
41	1.108076
42	1.102733
43	1.096638
44	1.0923
45	1.092251
46	1.097734
47	1.09786
48	1.099542
49	1.099702
50	1.099947
51	1.097963
52	1.09592
53	1.094736
54	1.088863
55	1.089445
56	1.092347
57	1.093038
58	1.094111
59	1.091098
60	1.090639
61	1.093889
62	1.095986
63	1.091457
64	1.084349
65	1.075841
66	1.068885
67	1.059461
68	1.053797
69	1.049453
70	1.04489
71	1.037136
72	1.033173
73	1.03366
74	1.031248
75	1.022371
76	1.013887
77	1.008466
78	1.003807
79	0.998173
80	0.994391
81	0.98838
82	0.982825
83	0.974974
84	0.963526
85	0.947537
86	0.922429
87	0.902441
88	0.875658
89	0.841759
90	0.801516
91	0.756508
92	0.705029
93	0.648706
94	0.590473
95	0.521791
96	0.447097
97	0.37272
98	0.296835
99	0.21183
100	0.110314
