normalized_position	All_Reads.normalized_coverage
0	0.129631
1	0.244199
2	0.32487
3	0.409968
4	0.502997
5	0.601822
6	0.674123
7	0.725751
8	0.822089
9	0.8933
10	0.932939
11	0.99422
12	1.045452
13	1.101969
14	1.147002
15	1.161129
16	1.171499
17	1.185725
18	1.223325
19	1.22493
20	1.217768
21	1.212931
22	1.198061
23	1.162713
24	1.155044
25	1.163008
26	1.185142
27	1.192536
28	1.15999
29	1.166546
30	1.14014
31	1.129907
32	1.15865
33	1.169486
34	1.142593
35	1.11691
36	1.100584
37	1.09652
38	1.109792
39	1.111891
40	1.092939
41	1.104023
42	1.142051
43	1.147472
44	1.144557
45	1.158966
46	1.162614
47	1.160472
48	1.167451
49	1.178345
50	1.182365
51	1.180412
52	1.198317
53	1.195393
54	1.229414
55	1.238379
56	1.216295
57	1.17876
58	1.180702
59	1.183297
60	1.190424
61	1.193781
62	1.180385
63	1.160306
64	1.169527
65	1.155519
66	1.150314
67	1.162509
68	1.118513
69	1.110843
70	1.132629
71	1.156784
72	1.187719
73	1.221562
74	1.226829
75	1.192548
76	1.205876
77	1.186057
78	1.147502
79	1.079831
80	1.069285
81	1.061382
82	1.030653
83	0.974722
84	0.934599
85	0.929213
86	0.9048
87	0.885027
88	0.827651
89	0.752676
90	0.695558
91	0.632695
92	0.581862
93	0.514571
94	0.445963
95	0.424409
96	0.376127
97	0.314332
98	0.243116
99	0.157682
100	0.071789
