normalized_position	All_Reads.normalized_coverage
0	0.144252
1	0.265219
2	0.372635
3	0.470824
4	0.570675
5	0.665564
6	0.748153
7	0.826684
8	0.89903
9	0.965752
10	1.023778
11	1.072138
12	1.112859
13	1.140415
14	1.165889
15	1.186734
16	1.21001
17	1.225242
18	1.23738
19	1.245162
20	1.251618
21	1.251902
22	1.253317
23	1.250883
24	1.243652
25	1.23412
26	1.228896
27	1.223698
28	1.218398
29	1.210496
30	1.199458
31	1.192494
32	1.18343
33	1.174228
34	1.163709
35	1.153487
36	1.144144
37	1.135343
38	1.127319
39	1.11944
40	1.114695
41	1.113084
42	1.109231
43	1.106346
44	1.102735
45	1.102169
46	1.10388
47	1.1046
48	1.106413
49	1.105603
50	1.102932
51	1.099345
52	1.09715
53	1.095921
54	1.095498
55	1.098075
56	1.097547
57	1.099586
58	1.09872
59	1.097255
60	1.09751
61	1.100033
62	1.102382
63	1.098454
64	1.091321
65	1.085655
66	1.081568
67	1.076639
68	1.072901
69	1.068307
70	1.066804
71	1.061483
72	1.058258
73	1.058794
74	1.056424
75	1.049866
76	1.044138
77	1.038533
78	1.028892
79	1.019913
80	1.0142
81	1.007895
82	1.004737
83	0.999157
84	0.988051
85	0.970918
86	0.948357
87	0.930732
88	0.903204
89	0.86962
90	0.831191
91	0.785207
92	0.733115
93	0.672993
94	0.612677
95	0.543059
96	0.465933
97	0.388333
98	0.308608
99	0.219487
100	0.11323
