normalized_position	All_Reads.normalized_coverage
0	0.147068
1	0.277037
2	0.407107
3	0.521204
4	0.631291
5	0.734099
6	0.83336
7	0.912554
8	0.98467
9	1.044282
10	1.111989
11	1.167653
12	1.206433
13	1.236726
14	1.264604
15	1.294464
16	1.309985
17	1.314289
18	1.326627
19	1.330552
20	1.334359
21	1.331789
22	1.329571
23	1.326374
24	1.316558
25	1.295866
26	1.269549
27	1.253794
28	1.233443
29	1.217169
30	1.213523
31	1.205556
32	1.197744
33	1.19438
34	1.17898
35	1.155206
36	1.133862
37	1.121664
38	1.113215
39	1.094483
40	1.073083
41	1.073131
42	1.055642
43	1.048707
44	1.040533
45	1.041641
46	1.037299
47	1.029525
48	1.022242
49	1.016126
50	1.017148
51	1.020552
52	1.018952
53	1.012214
54	1.002083
55	1.003695
56	1.012032
57	1.009817
58	1.007219
59	1.006966
60	1.012866
61	1.021189
62	1.027723
63	1.03155
64	1.033269
65	1.031735
66	1.02746
67	1.022754
68	1.028268
69	1.035419
70	1.039016
71	1.045071
72	1.04099
73	1.034144
74	1.038654
75	1.031022
76	1.020862
77	1.016899
78	1.017494
79	1.013698
80	1.005299
81	1.004715
82	1.007393
83	1.006695
84	1.003069
85	0.989754
86	0.966525
87	0.95138
88	0.926378
89	0.889528
90	0.857793
91	0.818173
92	0.762057
93	0.699885
94	0.627365
95	0.547965
96	0.466229
97	0.384664
98	0.299899
99	0.211854
100	0.110466
