normalized_position	All_Reads.normalized_coverage
0	0.145519
1	0.272054
2	0.389132
3	0.49171
4	0.59246
5	0.68431
6	0.768641
7	0.848252
8	0.913717
9	0.974328
10	1.035826
11	1.082394
12	1.118311
13	1.143528
14	1.163748
15	1.181016
16	1.196854
17	1.210296
18	1.220246
19	1.227087
20	1.231797
21	1.231745
22	1.232025
23	1.232761
24	1.230998
25	1.230614
26	1.224407
27	1.216025
28	1.206794
29	1.200891
30	1.194838
31	1.196145
32	1.195088
33	1.185679
34	1.170851
35	1.156427
36	1.146333
37	1.140101
38	1.132305
39	1.126584
40	1.120876
41	1.117123
42	1.110643
43	1.105364
44	1.102696
45	1.100354
46	1.098815
47	1.097011
48	1.09595
49	1.089921
50	1.083422
51	1.081864
52	1.078926
53	1.075296
54	1.075836
55	1.080024
56	1.087487
57	1.091519
58	1.094472
59	1.096019
60	1.09725
61	1.100323
62	1.101934
63	1.101989
64	1.097835
65	1.095469
66	1.090974
67	1.085138
68	1.085543
69	1.07964
70	1.0746
71	1.073699
72	1.072365
73	1.074657
74	1.075035
75	1.070413
76	1.063436
77	1.057941
78	1.047351
79	1.037123
80	1.029594
81	1.018441
82	1.007103
83	0.99732
84	0.985499
85	0.967745
86	0.944411
87	0.925757
88	0.900415
89	0.868
90	0.830412
91	0.785559
92	0.730356
93	0.666801
94	0.602159
95	0.530589
96	0.45287
97	0.37352
98	0.293125
99	0.204955
100	0.102897
