normalized_position	All_Reads.normalized_coverage
0	0.144171
1	0.259619
2	0.351668
3	0.428735
4	0.514382
5	0.59739
6	0.674127
7	0.742357
8	0.807147
9	0.865118
10	0.913248
11	0.950188
12	0.98345
13	1.013142
14	1.039653
15	1.064774
16	1.089833
17	1.102412
18	1.117461
19	1.13046
20	1.144611
21	1.160784
22	1.172367
23	1.17559
24	1.16378
25	1.150146
26	1.14506
27	1.146632
28	1.144145
29	1.136237
30	1.126595
31	1.12671
32	1.130996
33	1.134392
34	1.138855
35	1.1393
36	1.145891
37	1.15141
38	1.154061
39	1.15645
40	1.15608
41	1.154051
42	1.146935
43	1.14173
44	1.141144
45	1.145147
46	1.1529
47	1.151793
48	1.147602
49	1.147608
50	1.152712
51	1.152888
52	1.149054
53	1.143957
54	1.147519
55	1.146539
56	1.151372
57	1.156965
58	1.156993
59	1.16286
60	1.163172
61	1.165027
62	1.16506
63	1.167398
64	1.169299
65	1.173072
66	1.179087
67	1.174851
68	1.172886
69	1.175894
70	1.176448
71	1.16888
72	1.162666
73	1.166716
74	1.15985
75	1.144724
76	1.131284
77	1.121135
78	1.109327
79	1.101096
80	1.088379
81	1.075239
82	1.062062
83	1.037227
84	1.015565
85	0.998552
86	0.968605
87	0.933538
88	0.89877
89	0.853636
90	0.808262
91	0.763587
92	0.708745
93	0.646657
94	0.586281
95	0.516351
96	0.441175
97	0.360384
98	0.279247
99	0.194599
100	0.100731
