normalized_position	All_Reads.normalized_coverage
0	0.135509
1	0.249421
2	0.348803
3	0.453573
4	0.550043
5	0.627121
6	0.697334
7	0.769206
8	0.836809
9	0.914322
10	0.984657
11	1.035493
12	1.09329
13	1.121236
14	1.137846
15	1.156318
16	1.176246
17	1.191892
18	1.195986
19	1.206156
20	1.188377
21	1.186833
22	1.205238
23	1.211425
24	1.219108
25	1.227236
26	1.19807
27	1.191482
28	1.191613
29	1.185501
30	1.16745
31	1.173407
32	1.169796
33	1.161293
34	1.160671
35	1.186196
36	1.192555
37	1.188613
38	1.172854
39	1.16238
40	1.154819
41	1.158736
42	1.159503
43	1.149286
44	1.130384
45	1.137843
46	1.148594
47	1.15697
48	1.16427
49	1.159516
50	1.164823
51	1.151434
52	1.146542
53	1.137456
54	1.129302
55	1.125278
56	1.13888
57	1.133593
58	1.137753
59	1.14952
60	1.148839
61	1.148708
62	1.164052
63	1.162975
64	1.158165
65	1.165768
66	1.174156
67	1.16458
68	1.172273
69	1.171969
70	1.169812
71	1.153104
72	1.143351
73	1.12652
74	1.116612
75	1.100673
76	1.093047
77	1.081754
78	1.068666
79	1.064156
80	1.062464
81	1.04452
82	1.011479
83	0.984975
84	0.945634
85	0.911493
86	0.881881
87	0.838764
88	0.796179
89	0.755394
90	0.716487
91	0.67613
92	0.640539
93	0.578941
94	0.505318
95	0.432313
96	0.366989
97	0.300449
98	0.226121
99	0.15173
100	0.077619
