normalized_position	All_Reads.normalized_coverage
0	0.174765
1	0.299979
2	0.392031
3	0.480371
4	0.565988
5	0.649358
6	0.738488
7	0.814676
8	0.884438
9	0.946433
10	0.994215
11	1.036528
12	1.076829
13	1.099767
14	1.112613
15	1.123241
16	1.129644
17	1.133153
18	1.134078
19	1.144816
20	1.15767
21	1.161829
22	1.15789
23	1.149525
24	1.143378
25	1.140385
26	1.139184
27	1.132398
28	1.132912
29	1.126227
30	1.127169
31	1.120028
32	1.121958
33	1.123209
34	1.125444
35	1.145265
36	1.156183
37	1.163975
38	1.164611
39	1.163739
40	1.15927
41	1.155445
42	1.151216
43	1.149664
44	1.15557
45	1.157267
46	1.166273
47	1.164074
48	1.156864
49	1.15682
50	1.156417
51	1.155772
52	1.147814
53	1.140858
54	1.134192
55	1.120618
56	1.12447
57	1.123058
58	1.115273
59	1.102788
60	1.108048
61	1.114054
62	1.113041
63	1.111138
64	1.113857
65	1.119821
66	1.128329
67	1.136136
68	1.142099
69	1.151525
70	1.168844
71	1.183494
72	1.178934
73	1.169667
74	1.159674
75	1.149681
76	1.137152
77	1.125416
78	1.104608
79	1.098141
80	1.082821
81	1.0689
82	1.052267
83	1.025544
84	1.000221
85	0.980927
86	0.948074
87	0.909287
88	0.866738
89	0.831444
90	0.786077
91	0.745906
92	0.687525
93	0.618779
94	0.560031
95	0.483679
96	0.400729
97	0.322338
98	0.241615
99	0.15123
100	0.070796
