normalized_position	All_Reads.normalized_coverage
0	0.177834
1	0.314213
2	0.433274
3	0.530437
4	0.623823
5	0.715467
6	0.797185
7	0.861525
8	0.929434
9	0.983697
10	1.033859
11	1.078227
12	1.134122
13	1.174079
14	1.188306
15	1.189147
16	1.196239
17	1.211117
18	1.220235
19	1.226636
20	1.225421
21	1.222205
22	1.219289
23	1.214533
24	1.208719
25	1.204254
26	1.200097
27	1.196385
28	1.190545
29	1.18158
30	1.171086
31	1.158014
32	1.150574
33	1.149429
34	1.147257
35	1.140885
36	1.133445
37	1.129745
38	1.129284
39	1.134775
40	1.13458
41	1.134403
42	1.131111
43	1.123869
44	1.121188
45	1.118064
46	1.113584
47	1.106791
48	1.101371
49	1.100396
50	1.104489
51	1.107209
52	1.105322
53	1.105972
54	1.106139
55	1.100315
56	1.099248
57	1.099857
58	1.099579
59	1.094281
60	1.087793
61	1.085395
62	1.080193
63	1.075803
64	1.075431
65	1.079147
66	1.085254
67	1.087441
68	1.089719
69	1.093693
70	1.098645
71	1.102298
72	1.102352
73	1.100572
74	1.098777
75	1.092805
76	1.087636
77	1.083261
78	1.075224
79	1.068184
80	1.058407
81	1.044987
82	1.029196
83	1.008255
84	0.984364
85	0.958613
86	0.929192
87	0.900512
88	0.869909
89	0.83177
90	0.7905
91	0.745664
92	0.69158
93	0.625864
94	0.554901
95	0.482917
96	0.409248
97	0.332567
98	0.25177
99	0.167344
100	0.082448
