normalized_position	All_Reads.normalized_coverage
0	0.168033
1	0.302929
2	0.4174
3	0.515613
4	0.614637
5	0.712496
6	0.797066
7	0.869506
8	0.93605
9	1.004494
10	1.063706
11	1.112536
12	1.148422
13	1.171428
14	1.193843
15	1.215517
16	1.242233
17	1.257445
18	1.270528
19	1.277799
20	1.283992
21	1.28607
22	1.285155
23	1.282083
24	1.27679
25	1.26788
26	1.256978
27	1.251903
28	1.243515
29	1.23318
30	1.223898
31	1.217939
32	1.211857
33	1.202914
34	1.195396
35	1.187831
36	1.17798
37	1.163692
38	1.151184
39	1.148959
40	1.145326
41	1.14306
42	1.136028
43	1.12839
44	1.122666
45	1.119183
46	1.118601
47	1.112563
48	1.107885
49	1.099484
50	1.093907
51	1.085708
52	1.077732
53	1.06795
54	1.062231
55	1.060124
56	1.065344
57	1.065661
58	1.059051
59	1.0537
60	1.050637
61	1.052499
62	1.054793
63	1.053439
64	1.054949
65	1.05162
66	1.048829
67	1.043101
68	1.039334
69	1.037333
70	1.03744
71	1.034742
72	1.032797
73	1.032624
74	1.033946
75	1.030405
76	1.024179
77	1.01593
78	1.007371
79	1.003431
80	0.998332
81	0.989828
82	0.980459
83	0.972016
84	0.959119
85	0.942275
86	0.918833
87	0.896508
88	0.872093
89	0.838262
90	0.797709
91	0.750969
92	0.696941
93	0.638367
94	0.577965
95	0.508882
96	0.434337
97	0.363186
98	0.287534
99	0.203349
100	0.106461
