normalized_position	All_Reads.normalized_coverage
0	0.176217
1	0.305158
2	0.406526
3	0.500533
4	0.593926
5	0.682587
6	0.765215
7	0.833815
8	0.894288
9	0.9468
10	0.986241
11	1.022492
12	1.051764
13	1.070014
14	1.084219
15	1.098453
16	1.111883
17	1.123212
18	1.137324
19	1.147806
20	1.157859
21	1.156578
22	1.151829
23	1.144137
24	1.134432
25	1.126499
26	1.11943
27	1.111891
28	1.104386
29	1.096733
30	1.091426
31	1.089968
32	1.093149
33	1.093724
34	1.093027
35	1.097275
36	1.103811
37	1.110737
38	1.117606
39	1.128359
40	1.135159
41	1.13843
42	1.142186
43	1.145457
44	1.15063
45	1.151129
46	1.153665
47	1.155362
48	1.152098
49	1.152069
50	1.150539
51	1.146048
52	1.144217
53	1.140942
54	1.136714
55	1.130145
56	1.124213
57	1.121046
58	1.120091
59	1.116351
60	1.115161
61	1.114728
62	1.115679
63	1.119082
64	1.122913
65	1.127836
66	1.128404
67	1.12841
68	1.132492
69	1.136989
70	1.143259
71	1.150323
72	1.152383
73	1.153795
74	1.15493
75	1.145493
76	1.133708
77	1.125825
78	1.117175
79	1.109107
80	1.095946
81	1.083508
82	1.067512
83	1.054598
84	1.035817
85	1.007076
86	0.975238
87	0.939569
88	0.907365
89	0.868896
90	0.827397
91	0.782469
92	0.730784
93	0.669759
94	0.601511
95	0.526803
96	0.45122
97	0.365609
98	0.276473
99	0.180337
100	0.088352
