normalized_position	All_Reads.normalized_coverage
0	0.171147
1	0.319954
2	0.453491
3	0.570945
4	0.680926
5	0.788747
6	0.889609
7	0.980145
8	1.056103
9	1.12571
10	1.189122
11	1.240855
12	1.269493
13	1.285992
14	1.300272
15	1.312062
16	1.33154
17	1.341684
18	1.338235
19	1.332681
20	1.327638
21	1.318957
22	1.310593
23	1.303058
24	1.298076
25	1.284517
26	1.261751
27	1.244884
28	1.226227
29	1.21853
30	1.213875
31	1.209249
32	1.206772
33	1.199928
34	1.184668
35	1.169956
36	1.150788
37	1.137018
38	1.127112
39	1.123011
40	1.114713
41	1.108477
42	1.099258
43	1.090174
44	1.082638
45	1.072565
46	1.069682
47	1.065788
48	1.065609
49	1.058203
50	1.052986
51	1.044332
52	1.038748
53	1.035237
54	1.03642
55	1.040289
56	1.045691
57	1.045827
58	1.039007
59	1.033559
60	1.029258
61	1.030442
62	1.028681
63	1.021803
64	1.008939
65	1.004802
66	1.002157
67	0.998903
68	0.99319
69	0.991204
70	0.987261
71	0.981935
72	0.976775
73	0.979746
74	0.983919
75	0.982948
76	0.97364
77	0.96468
78	0.962797
79	0.957539
80	0.949325
81	0.943705
82	0.943906
83	0.940297
84	0.931099
85	0.91867
86	0.897904
87	0.881738
88	0.861959
89	0.836458
90	0.809272
91	0.771814
92	0.724094
93	0.662539
94	0.600551
95	0.530256
96	0.45144
97	0.376958
98	0.300469
99	0.210561
100	0.107156
