normalized_position	All_Reads.normalized_coverage
0	0.136552
1	0.24945
2	0.375477
3	0.484378
4	0.558205
5	0.626373
6	0.737801
7	0.837513
8	0.897309
9	0.976252
10	1.031417
11	1.069451
12	1.104791
13	1.116303
14	1.124874
15	1.173115
16	1.227769
17	1.224258
18	1.209807
19	1.213059
20	1.212744
21	1.233748
22	1.226138
23	1.186419
24	1.199961
25	1.189262
26	1.181249
27	1.199837
28	1.175866
29	1.154488
30	1.158943
31	1.170908
32	1.168093
33	1.153097
34	1.137679
35	1.112665
36	1.102197
37	1.102819
38	1.10251
39	1.098933
40	1.119868
41	1.152097
42	1.154895
43	1.173351
44	1.171395
45	1.151273
46	1.16368
47	1.166128
48	1.179866
49	1.203243
50	1.214951
51	1.214549
52	1.23331
53	1.216456
54	1.180198
55	1.176663
56	1.162732
57	1.13324
58	1.120931
59	1.101667
60	1.091322
61	1.085565
62	1.085165
63	1.080038
64	1.08647
65	1.10392
66	1.089416
67	1.1
68	1.097865
69	1.134358
70	1.150261
71	1.145328
72	1.10995
73	1.099034
74	1.088347
75	1.069285
76	1.052374
77	1.054179
78	1.058925
79	1.034732
80	1.012559
81	0.989635
82	0.993455
83	0.997497
84	0.997538
85	0.972136
86	0.954387
87	0.92139
88	0.865295
89	0.806288
90	0.746921
91	0.696085
92	0.648875
93	0.595719
94	0.539937
95	0.458735
96	0.371135
97	0.311337
98	0.246885
99	0.165289
100	0.076212
