normalized_position	All_Reads.normalized_coverage
0	0.162857
1	0.301045
2	0.428224
3	0.541464
4	0.646209
5	0.744769
6	0.834781
7	0.923499
8	0.988583
9	1.048101
10	1.104532
11	1.144847
12	1.174143
13	1.1996
14	1.227558
15	1.247629
16	1.272163
17	1.281087
18	1.284722
19	1.277648
20	1.277515
21	1.274032
22	1.274695
23	1.270378
24	1.257844
25	1.242003
26	1.229872
27	1.218674
28	1.203778
29	1.19488
30	1.179668
31	1.177483
32	1.17671
33	1.170395
34	1.152541
35	1.138418
36	1.125871
37	1.114919
38	1.100977
39	1.093342
40	1.091299
41	1.088789
42	1.082973
43	1.07941
44	1.080936
45	1.075715
46	1.075371
47	1.0755
48	1.084372
49	1.081387
50	1.076203
51	1.06725
52	1.063968
53	1.054518
54	1.056508
55	1.056247
56	1.060471
57	1.065833
58	1.056485
59	1.053459
60	1.058099
61	1.058034
62	1.052852
63	1.047506
64	1.040519
65	1.036939
66	1.031644
67	1.028158
68	1.027126
69	1.020919
70	1.012147
71	1.007467
72	1.004567
73	1.011842
74	1.012218
75	1.012149
76	1.009572
77	1.011311
78	1.010202
79	0.998591
80	0.992187
81	0.987093
82	0.984298
83	0.981873
84	0.980527
85	0.972941
86	0.953919
87	0.939957
88	0.921802
89	0.895646
90	0.865715
91	0.828384
92	0.781131
93	0.716979
94	0.654244
95	0.582138
96	0.49959
97	0.411991
98	0.32237
99	0.222402
100	0.11293
