normalized_position	All_Reads.normalized_coverage
0	0.21371
1	0.349565
2	0.461752
3	0.562518
4	0.700868
5	0.808936
6	0.884627
7	0.970487
8	1.057172
9	1.125761
10	1.158893
11	1.223422
12	1.242503
13	1.244257
14	1.217237
15	1.201025
16	1.16644
17	1.119522
18	1.034108
19	0.978608
20	0.949338
21	0.965753
22	0.980699
23	0.992792
24	1.02822
25	1.068084
26	1.091753
27	1.050378
28	1.035126
29	1.100926
30	1.111891
31	1.057701
32	1.013042
33	0.975219
34	0.981561
35	0.9813
36	0.960393
37	0.976797
38	0.980329
39	1.032493
40	1.04737
41	1.037144
42	1.014933
43	1.077338
44	1.113572
45	1.135653
46	1.157551
47	1.147572
48	1.14669
49	1.133416
50	1.116302
51	1.127519
52	1.10606
53	1.096949
54	1.102866
55	1.073571
56	1.084324
57	1.101299
58	1.103595
59	1.083148
60	1.048329
61	1.027048
62	1.024428
63	1.05279
64	1.033937
65	1.047606
66	1.044153
67	1.035677
68	1.015004
69	1.075194
70	1.119263
71	1.107685
72	1.10362
73	1.114959
74	1.072908
75	1.038943
76	1.062916
77	1.064487
78	1.068059
79	1.062396
80	1.060776
81	1.081474
82	1.085855
83	1.12986
84	1.161359
85	1.121256
86	1.126048
87	1.084359
88	1.036264
89	0.890155
90	0.892079
91	0.883754
92	0.904597
93	0.823092
94	0.834625
95	0.778408
96	0.671796
97	0.560736
98	0.416849
99	0.303365
100	0.136047
