normalized_position	All_Reads.normalized_coverage
0	0.167682
1	0.317203
2	0.457389
3	0.57642
4	0.696078
5	0.806856
6	0.882596
7	0.954718
8	1.029223
9	1.100564
10	1.153904
11	1.208604
12	1.253279
13	1.260781
14	1.254394
15	1.287749
16	1.323433
17	1.338272
18	1.355673
19	1.35451
20	1.34127
21	1.325644
22	1.332519
23	1.335883
24	1.341648
25	1.323789
26	1.290042
27	1.27812
28	1.266975
29	1.248331
30	1.230667
31	1.221703
32	1.210747
33	1.186624
34	1.169782
35	1.140619
36	1.119772
37	1.106767
38	1.114586
39	1.116784
40	1.108223
41	1.09669
42	1.078888
43	1.072603
44	1.06928
45	1.068032
46	1.06103
47	1.056129
48	1.051561
49	1.055074
50	1.051763
51	1.040465
52	1.041172
53	1.032676
54	1.026694
55	1.037307
56	1.052256
57	1.051923
58	1.061975
59	1.06286
60	1.048265
61	1.047169
62	1.046604
63	1.031814
64	1.024501
65	1.026514
66	1.030683
67	1.021299
68	1.02123
69	1.018602
70	1.019784
71	1.019426
72	1.033822
73	1.029361
74	1.022862
75	1.010833
76	0.999913
77	1.004829
78	1.005767
79	1.005383
80	0.996366
81	0.984917
82	0.981046
83	0.968514
84	0.959997
85	0.94275
86	0.912886
87	0.885808
88	0.846564
89	0.797428
90	0.753297
91	0.708662
92	0.659685
93	0.593456
94	0.526647
95	0.446827
96	0.369045
97	0.304519
98	0.238668
99	0.153575
100	0.070317
